,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
28219132,13482,Motorcycle,2000.29,29.041209,37.992629,23.731472,43.8758,0.1962,-0.0288,413.4,"(250714944, 635122964)"
28219192,13482,Motorcycle,2000.29,29.041209,37.992389,23.731395,37.6334,-0.7798,-0.2391,415.8,"(635122964, 358465186)"
28219252,13482,Motorcycle,2000.29,29.041209,37.992186,23.731343,32.1449,-0.4899,-0.1718,418.2,"(635122964, 358465186)"
28219312,13482,Motorcycle,2000.29,29.041209,37.992008,23.731303,28.6525,0.054,-0.0931,420.6,"(358465186, 6910572379)"
28219372,13482,Motorcycle,2000.29,29.041209,37.991839,23.731264,27.6433,-0.3043,0.0343,423.0,"(358465186, 6910572379)"
28219432,13482,Motorcycle,2000.29,29.041209,37.991691,23.731232,22.9002,0.1871,0.0584,425.4,"(6910572379, 5581434215)"
28219492,13482,Motorcycle,2000.29,29.041209,37.991551,23.731205,23.7943,0.0149,-0.1386,427.8,"(5581434215, 97788477)"
28219552,13482,Motorcycle,2000.29,29.041209,37.991399,23.731173,28.8741,0.9975,0.7179,430.2,"(5581434215, 97788477)"
28219612,13482,Motorcycle,2000.29,29.041209,37.991198,23.731094,42.0499,0.9926,-0.3879,432.6,"(97788477, 97788216)"
28219672,13482,Motorcycle,2000.29,29.041209,37.99094,23.731011,44.1857,-0.7066,0.1637,435.0,"(97788477, 97788216)"
28219732,13482,Motorcycle,2000.29,29.041209,37.990694,23.73093,41.904,-0.0525,-0.3209,437.4,"(97788477, 97788216)"
28219792,13482,Motorcycle,2000.29,29.041209,37.990448,23.730865,42.2418,0.2064,0.2021,439.8,"(97788477, 97788216)"
28219852,13482,Motorcycle,2000.29,29.041209,37.990196,23.730801,42.9461,-0.0582,-0.3227,442.2,"(97788477, 97788216)"
28219912,13482,Motorcycle,2000.29,29.041209,37.989951,23.73075,39.3279,-0.4294,0.1112,444.6,"(97788216, 597677303)"
28219972,13482,Motorcycle,2000.29,29.041209,37.989722,23.730693,38.7195,-0.2766,-0.0438,447.0,"(97788216, 597677303)"
28220032,13482,Motorcycle,2000.29,29.041209,37.989503,23.73064,34.9004,-0.6223,-0.1303,449.4,"(597677303, 961530639)"
28220092,13482,Motorcycle,2000.29,29.041209,37.989314,23.730603,29.0576,-0.3976,0.0205,451.8,"(597677303, 961530639)"
28220152,13482,Motorcycle,2000.29,29.041209,37.989147,23.730568,30.8927,0.9447,0.3024,454.2,"(961530639, 97788213)"
28220212,13482,Motorcycle,2000.29,29.041209,37.988938,23.730506,40.6079,0.7624,-0.1123,456.6,"(961530639, 97788213)"
28220272,13482,Motorcycle,2000.29,29.041209,37.988692,23.730439,42.6023,0.0489,-0.2264,459.0,"(961530639, 97788213)"
28220332,13482,Motorcycle,2000.29,29.041209,37.98844,23.730383,41.1789,-0.848,0.1137,461.4,"(97788213, 97788195)"
28220392,13482,Motorcycle,2000.29,29.041209,37.988217,23.730342,36.0336,-0.5081,0.3056,463.8,"(97788213, 97788195)"
28220452,13482,Motorcycle,2000.29,29.041209,37.988015,23.730303,34.3625,0.5071,0.3682,466.2,"(97788213, 97788195)"
28220512,13482,Motorcycle,2000.29,29.041209,37.987809,23.73026,35.3079,0.2781,0.7712,468.6,"(97788213, 97788195)"
28220572,13482,Motorcycle,2000.29,29.041209,37.987602,23.73021,33.5987,-0.2264,0.2695,471.0,"(97788213, 97788195)"
28220632,13482,Motorcycle,2000.29,29.041209,37.987408,23.730166,32.1267,-0.4971,-0.0861,473.4,"(97788195, 97788192)"
28220692,13482,Motorcycle,2000.29,29.041209,37.987229,23.730127,30.4336,0.5491,0.1873,475.8,"(97788195, 97788192)"
28220752,13482,Motorcycle,2000.29,29.041209,37.987048,23.730086,29.9492,0.0348,0.2013,478.2,"(97788195, 97788192)"
28220812,13482,Motorcycle,2000.29,29.041209,37.986872,23.730049,27.1797,-0.6838,-0.3957,480.6,"(97788192, 516020524)"
28220872,13482,Motorcycle,2000.29,29.041209,37.986723,23.730029,22.7475,-0.5522,-0.9207,483.0,"(97788192, 516020524)"
28220932,13482,Motorcycle,2000.29,29.041209,37.986579,23.730018,25.8341,0.2309,0.5176,485.4,"(97788192, 516020524)"
28220992,13482,Motorcycle,2000.29,29.041209,37.986418,23.729969,27.9826,0.6808,0.262,487.8,"(516020524, 250714052)"
28221052,13482,Motorcycle,2000.29,29.041209,37.98625,23.729914,28.9567,0.2792,-0.2002,490.2,"(516020524, 250714052)"
28221112,13482,Motorcycle,2000.29,29.041209,37.986072,23.729872,31.6416,0.587,0.1045,492.6,"(516020524, 250714052)"
28221172,13482,Motorcycle,2000.29,29.041209,37.985881,23.729827,33.0547,0.2884,-0.1002,495.0,"(250714052, 250714050)"
28221232,13482,Motorcycle,2000.29,29.041209,37.98568,23.729771,32.6939,0.0927,-0.1333,497.4,"(250714052, 250714050)"
28221292,13482,Motorcycle,2000.29,29.041209,37.985481,23.729721,34.4808,0.2378,-0.4201,499.8,"(250714052, 250714050)"
28221352,13482,Motorcycle,2000.29,29.041209,37.985284,23.729683,31.7022,-0.9714,0.0534,502.2,"(250714050, 250714051)"
