,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
2585463,4114,Motorcycle,691.93,30.407095,37.97578,23.735745,52.3862,0.2962,0.138,686.76,"(250691847, 954712407)"
2585643,4114,Motorcycle,691.93,30.407095,37.976595,23.735823,38.6117,-1.2566,0.2801,693.96,"(954712407, 250691827)"
2585703,4114,Motorcycle,691.93,30.407095,37.976805,23.735839,33.3189,0.1466,-0.9322,696.36,"(250691827, 3339821648)"
2585763,4114,Motorcycle,691.93,30.407095,37.976997,23.735785,33.1042,1.1645,-1.503,698.76,"(3339821648, 250691723)"
2585943,4114,Motorcycle,691.93,30.407095,37.977694,23.73516,53.0185,0.7798,0.3216,705.96,"(3339821648, 250691723)"
2586003,4114,Motorcycle,691.93,30.407095,37.977962,23.734918,52.2992,-0.6225,-0.1959,708.36,"(3339821648, 250691723)"
2586063,4114,Motorcycle,691.93,30.407095,37.978212,23.734692,52.7925,0.8389,0.112,710.76,"(250691723, 250691724)"
2586243,4114,Motorcycle,691.93,30.407095,37.979015,23.734004,53.9355,0.2547,0.0863,717.96,"(250691724, 250698924)"
2586303,4114,Motorcycle,691.93,30.407095,37.979284,23.733776,53.4703,-0.2274,-0.144,720.36,"(250691724, 250698924)"
2586363,4114,Motorcycle,691.93,30.407095,37.979545,23.733545,52.838,0.051,0.0695,722.76,"(250698924, 250698926)"
2586543,4114,Motorcycle,691.93,30.407095,37.980321,23.732879,51.356,-0.6083,-0.099,729.96,"(250698924, 250698926)"
2586603,4114,Motorcycle,691.93,30.407095,37.980563,23.73267,45.2741,-1.7466,0.0713,732.36,"(250698924, 250698926)"
2586663,4114,Motorcycle,691.93,30.407095,37.980754,23.732509,30.8708,-1.6319,-0.2116,734.76,"(250698924, 250698926)"
2586843,4114,Motorcycle,691.93,30.407095,37.980971,23.732287,6.8219,-0.3208,-0.1951,741.96,"(250698924, 250698926)"
2586903,4114,Motorcycle,691.93,30.407095,37.980981,23.732243,11.1736,1.2969,0.8861,744.36,"(250698924, 250698926)"
2586963,4114,Motorcycle,691.93,30.407095,37.981022,23.732184,7.4293,-1.3069,0.8953,746.76,"(250698924, 250698926)"
2587143,4114,Motorcycle,691.93,30.407095,37.981045,23.732169,2.1614,0.1789,-0.3499,753.96,"(250698924, 250698926)"
2587203,4114,Motorcycle,691.93,30.407095,37.981039,23.732174,1.5261,0.026,0.0083,756.36,"(250698924, 250698926)"
2587263,4114,Motorcycle,691.93,30.407095,37.981033,23.732188,0.4455,-0.8525,0.0088,758.76,"(250698926, 250699982)"
2587443,4114,Motorcycle,691.93,30.407095,37.981033,23.732188,0.0,0.0,0.0,765.96,"(250698926, 250699982)"
2587503,4114,Motorcycle,691.93,30.407095,37.981033,23.732188,0.0,0.0,0.0,768.36,"(250698926, 250699982)"
2587511,4114,Motorcycle,691.93,30.407095,37.981033,23.732188,0.0,0.0,0.0,768.68,"(250698926, 250699982)"
