,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
8101674,6575,Motorcycle,348.79,24.091279,37.979233,23.73368,13.8833,-0.1106,-0.1492,109.36,"(250691668, 250698924)"
8101734,6575,Motorcycle,348.79,24.091279,37.979339,23.733717,20.8914,0.3819,-1.5227,111.76,"(250698924, 250698926)"
8101854,6575,Motorcycle,348.79,24.091279,37.979651,23.733554,24.8428,-1.0598,0.2098,116.56,"(250698924, 250698926)"
8101974,6575,Motorcycle,348.79,24.091279,37.979811,23.733444,4.6432,-1.3609,-0.0658,121.36,"(250698924, 250698926)"
8102034,6575,Motorcycle,348.79,24.091279,37.979816,23.73344,0.0017,-0.0016,-0.0,123.76,"(250698924, 250698926)"
8102154,6575,Motorcycle,348.79,24.091279,37.979816,23.73344,0.0,0.0,-0.0,128.56,"(250698924, 250698926)"
8102214,6575,Motorcycle,348.79,24.091279,37.979816,23.73344,0.0005,0.0037,-0.0001,130.96,"(250698924, 250698926)"
8102274,6575,Motorcycle,348.79,24.091279,37.97983,23.73343,14.951,4.1741,-0.1274,133.36,"(250698924, 250698926)"
8102454,6575,Motorcycle,348.79,24.091279,37.980344,23.73302,32.7375,-0.3896,-0.0544,140.56,"(250698924, 250698926)"
8102514,6575,Motorcycle,348.79,24.091279,37.980511,23.73292,28.718,-0.6773,1.7479,142.96,"(250698926, 250699982)"
8102574,6575,Motorcycle,348.79,24.091279,37.980684,23.732946,30.7149,0.055,1.9231,145.36,"(250699982, 250699983)"
8102754,6575,Motorcycle,348.79,24.091279,37.981098,23.733627,48.5024,0.3647,0.0809,152.56,"(250699983, 250699984)"
8102814,6575,Motorcycle,348.79,24.091279,37.981248,23.733936,45.547,-1.1134,-0.3048,154.96,"(250699984, 250699362)"
8102874,6575,Motorcycle,348.79,24.091279,37.981395,23.734177,38.0129,-0.2898,-0.4677,157.36,"(250699362, 599116897)"
8102977,6575,Motorcycle,348.79,24.091279,37.981615,23.734413,21.1001,0.4137,1.2286,161.48,"(599116897, 250699613)"
