,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
29517382,13682,Motorcycle,2000.8,22.854659,37.992618,23.731459,38.5292,0.0741,0.0394,95.0,"(250714944, 635122964)"
29517442,13682,Motorcycle,2000.8,22.854659,37.992395,23.731398,36.5051,-0.6379,-0.2859,97.4,"(635122964, 358465186)"
29517562,13682,Motorcycle,2000.8,22.854659,37.992054,23.731319,17.371,-1.6754,0.1407,102.2,"(358465186, 6910572379)"
29517682,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0056,0.0056,0.0,107.0,"(358465186, 6910572379)"
29517742,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,109.4,"(358465186, 6910572379)"
29517862,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,114.2,"(358465186, 6910572379)"
29517982,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,119.0,"(358465186, 6910572379)"
29518042,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,121.4,"(358465186, 6910572379)"
29518162,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,126.2,"(358465186, 6910572379)"
29518282,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,131.0,"(358465186, 6910572379)"
29518342,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,133.4,"(358465186, 6910572379)"
29518402,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0,0.0,0.0,135.8,"(358465186, 6910572379)"
29518582,13682,Motorcycle,2000.8,22.854659,37.991958,23.731289,0.0001,0.0,0.0,143.0,"(358465186, 6910572379)"
29518642,13682,Motorcycle,2000.8,22.854659,37.99195,23.731288,7.5643,2.6697,0.0798,145.4,"(358465186, 6910572379)"
29518702,13682,Motorcycle,2000.8,22.854659,37.991854,23.731267,21.8221,0.9527,0.1012,147.8,"(6910572379, 5581434215)"
29518882,13682,Motorcycle,2000.8,22.854659,37.991298,23.731129,35.509,-0.9076,0.007,155.0,"(5581434215, 97788477)"
29518942,13682,Motorcycle,2000.8,22.854659,37.991104,23.731077,32.7271,0.2489,-0.0292,157.4,"(97788477, 97788216)"
29519002,13682,Motorcycle,2000.8,22.854659,37.990905,23.731023,32.1791,-0.6773,-0.0703,159.8,"(97788477, 97788216)"
29519182,13682,Motorcycle,2000.8,22.854659,37.990365,23.730893,34.3231,0.4298,0.1278,167.0,"(97788477, 97788216)"
29519242,13682,Motorcycle,2000.8,22.854659,37.990163,23.730835,33.3243,-0.499,-0.107,169.4,"(97788477, 97788216)"
29519302,13682,Motorcycle,2000.8,22.854659,37.989981,23.730787,30.4624,0.779,-0.475,171.8,"(97788216, 597677303)"
29519482,13682,Motorcycle,2000.8,22.854659,37.989368,23.730658,36.0687,0.2859,-0.0566,179.0,"(597677303, 961530639)"
29519542,13682,Motorcycle,2000.8,22.854659,37.989142,23.730602,40.0468,-0.5529,-0.0538,181.4,"(961530639, 97788213)"
29519602,13682,Motorcycle,2000.8,22.854659,37.988921,23.730543,36.5636,-0.2379,0.0169,183.8,"(961530639, 97788213)"
29519782,13682,Motorcycle,2000.8,22.854659,37.988207,23.730353,38.141,-0.6212,-0.2088,191.0,"(97788213, 97788195)"
29519842,13682,Motorcycle,2000.8,22.854659,37.988007,23.730306,29.8785,-0.1061,-0.4252,193.4,"(97788213, 97788195)"
29519902,13682,Motorcycle,2000.8,22.854659,37.987844,23.73027,21.5749,-1.6023,-0.155,195.8,"(97788213, 97788195)"
