,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
3575759,4693,Motorcycle,143.85,21.398533,37.978145,23.737167,0.0,0.0,0.0,16.08,"(250692359, 250691739)"
3575819,4693,Motorcycle,143.85,21.398533,37.978145,23.737167,0.0,-0.0,-0.0,18.48,"(250692359, 250691739)"
3575879,4693,Motorcycle,143.85,21.398533,37.978145,23.737167,0.0097,0.0051,-0.0,20.88,"(250692359, 250691739)"
3575939,4693,Motorcycle,143.85,21.398533,37.978143,23.737168,4.5413,2.0717,-0.0354,23.28,"(250692359, 250691739)"
3575999,4693,Motorcycle,143.85,21.398533,37.978074,23.737225,21.8664,1.654,-0.0611,25.68,"(250692359, 250691739)"
3576059,4693,Motorcycle,143.85,21.398533,37.977942,23.737338,30.3298,0.9532,0.2843,28.08,"(250691739, 250691794)"
3576119,4693,Motorcycle,143.85,21.398533,37.977773,23.737471,34.0012,-0.0498,0.0317,30.48,"(250691739, 250691794)"
3576179,4693,Motorcycle,143.85,21.398533,37.977594,23.737606,36.081,0.2822,0.0761,32.88,"(250691794, 250691793)"
3576239,4693,Motorcycle,143.85,21.398533,37.977404,23.737743,36.1162,-0.2881,0.2245,35.28,"(250691793, 6220792260)"
3576299,4693,Motorcycle,143.85,21.398533,37.977224,23.73785,31.7912,0.6033,1.9693,37.68,"(6220792260, 6220792258)"
3576359,4693,Motorcycle,143.85,21.398533,37.977016,23.737856,36.0547,-0.1673,0.3552,40.08,"(6220792260, 6220792258)"
3576364,4693,Motorcycle,143.85,21.398533,37.976999,23.737854,35.9896,-0.2199,0.2521,40.28,"(6220792260, 6220792258)"
