,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
12289548,8647,Car,1531.53,14.463594,37.983434,23.726544,27.2465,0.0062,0.0055,300.2,"(1003481221, 7214467394)"
12289608,8647,Car,1531.53,14.463594,37.983514,23.726725,27.2564,-0.0041,0.0515,302.6,"(7214467394, 363357735)"
12289668,8647,Car,1531.53,14.463594,37.983591,23.726907,27.1451,-0.0383,0.1031,305.0,"(7214467394, 363357735)"
12289788,8647,Car,1531.53,14.463594,37.983734,23.727276,27.6166,0.1541,0.0601,309.8,"(7214467394, 363357735)"
12289848,8647,Car,1531.53,14.463594,37.9838,23.727473,28.4485,-0.0272,0.5454,312.2,"(7214467394, 363357735)"
12289908,8647,Car,1531.53,14.463594,37.983839,23.727679,27.1495,-0.1967,1.1645,314.6,"(7214467394, 363357735)"
12289968,8647,Car,1531.53,14.463594,37.983826,23.727879,26.0363,-0.12,0.4046,317.0,"(7214467394, 363357735)"
12290088,8647,Car,1531.53,14.463594,37.983768,23.728251,23.882,-0.1095,0.3835,321.8,"(7214467394, 363357735)"
12290148,8647,Car,1531.53,14.463594,37.983726,23.72842,23.284,0.1546,1.1655,324.2,"(7214467394, 363357735)"
12290208,8647,Car,1531.53,14.463594,37.983635,23.728562,23.8648,-0.3936,0.5857,326.6,"(7214467394, 363357735)"
12290268,8647,Car,1531.53,14.463594,37.983538,23.72866,16.0188,-1.295,0.1312,329.0,"(7214467394, 363357735)"
12290388,8647,Car,1531.53,14.463594,37.983451,23.728734,4.9259,-0.8627,-0.3384,333.8,"(7214467394, 363357735)"
12290448,8647,Car,1531.53,14.463594,37.983442,23.728746,0.9903,-0.1098,0.0768,336.2,"(7214467394, 363357735)"
12290508,8647,Car,1531.53,14.463594,37.983438,23.728746,0.914,0.0351,-0.1321,338.6,"(7214467394, 363357735)"
12290568,8647,Car,1531.53,14.463594,37.983433,23.728749,0.796,0.0271,-0.0128,341.0,"(7214467394, 363357735)"
12290688,8647,Car,1531.53,14.463594,37.983423,23.728759,1.2819,0.2281,0.0052,345.8,"(7214467394, 363357735)"
12290748,8647,Car,1531.53,14.463594,37.983408,23.728772,5.7814,0.6013,-0.0013,348.2,"(7214467394, 363357735)"
12290808,8647,Car,1531.53,14.463594,37.983374,23.728802,7.2391,0.0881,-0.0003,350.6,"(7214467394, 363357735)"
12290868,8647,Car,1531.53,14.463594,37.983336,23.728835,8.0851,0.1077,0.0011,353.0,"(7214467394, 363357735)"
12290988,8647,Car,1531.53,14.463594,37.983246,23.728913,10.2854,0.147,0.0018,357.8,"(7214467394, 363357735)"
12291048,8647,Car,1531.53,14.463594,37.983191,23.72896,11.6399,0.1666,0.0019,360.2,"(363357735, 250700142)"
12291108,8647,Car,1531.53,14.463594,37.98313,23.729013,13.1638,0.1862,0.0021,362.6,"(363357735, 250700142)"
12291168,8647,Car,1531.53,14.463594,37.98306,23.729073,14.8571,0.2058,0.0023,365.0,"(363357735, 250700142)"
12291288,8647,Car,1531.53,14.463594,37.982883,23.729225,23.2731,0.5924,0.0018,369.8,"(250700142, 250700344)"
12291348,8647,Car,1531.53,14.463594,37.982759,23.729331,25.7085,0.039,-0.0003,372.2,"(250700142, 250700344)"
12291408,8647,Car,1531.53,14.463594,37.982627,23.729443,27.7342,0.2873,0.0034,374.6,"(250700344, 250691664)"
12291468,8647,Car,1531.53,14.463594,37.982482,23.729566,30.227,0.3242,0.0074,377.0,"(250700344, 250691664)"
12291588,8647,Car,1531.53,14.463594,37.982154,23.729844,33.4646,-0.16,0.0036,381.8,"(250700344, 250691664)"
12291648,8647,Car,1531.53,14.463594,37.981987,23.729985,33.5824,-0.049,0.002,384.2,"(250700344, 250691664)"
12291708,8647,Car,1531.53,14.463594,37.981822,23.730124,31.9464,-0.2769,0.0002,386.6,"(250700344, 250691664)"
12291768,8647,Car,1531.53,14.463594,37.981664,23.730256,31.1208,-0.2824,-0.0019,389.0,"(250691664, 250691665)"
12291888,8647,Car,1531.53,14.463594,37.981405,23.730475,20.1526,-0.6082,-0.0053,393.8,"(250691664, 250691665)"
12291948,8647,Car,1531.53,14.463594,37.981318,23.73055,14.9977,-0.5967,-0.0058,396.2,"(250691664, 250691665)"
12292008,8647,Car,1531.53,14.463594,37.981257,23.730601,9.3479,-0.5512,-0.0041,398.6,"(250691664, 250691665)"
12292068,8647,Car,1531.53,14.463594,37.981221,23.730633,5.9223,-0.2486,-0.0021,401.0,"(250691664, 250691665)"
12292188,8647,Car,1531.53,14.463594,37.981193,23.730657,0.4605,-0.1105,-0.0003,405.8,"(250691664, 250691665)"
12292248,8647,Car,1531.53,14.463594,37.981192,23.730658,0.1067,-0.0198,0.0,408.2,"(250691664, 250691665)"
12292308,8647,Car,1531.53,14.463594,37.981192,23.730658,0.0051,-0.0037,0.0,410.6,"(250691664, 250691665)"
12292368,8647,Car,1531.53,14.463594,37.981192,23.730658,0.0013,0.0003,0.0,413.0,"(250691664, 250691665)"
12292488,8647,Car,1531.53,14.463594,37.981191,23.730658,0.5348,0.1597,0.0065,417.8,"(250691664, 250691665)"
12292548,8647,Car,1531.53,14.463594,37.981184,23.730665,2.8429,0.3746,0.0026,420.2,"(250691664, 250691665)"
12292608,8647,Car,1531.53,14.463594,37.981161,23.730684,6.1767,0.3945,0.0029,422.6,"(250691664, 250691665)"
12292668,8647,Car,1531.53,14.463594,37.981122,23.730718,9.7373,0.4297,0.0048,425.0,"(250691664, 250691665)"
12292788,8647,Car,1531.53,14.463594,37.980991,23.730829,17.913,0.7692,0.0031,429.8,"(250691664, 250691665)"
12292848,8647,Car,1531.53,14.463594,37.980884,23.730918,24.546,0.6216,0.002,432.2,"(250691665, 250691666)"
12292908,8647,Car,1531.53,14.463594,37.98075,23.73103,28.2871,0.2444,0.001,434.6,"(250691665, 250691666)"
12292968,8647,Car,1531.53,14.463594,37.980597,23.731158,33.3135,0.3488,-0.0001,437.0,"(250691665, 250691666)"
12293088,8647,Car,1531.53,14.463594,37.980288,23.731416,26.5181,-0.3946,-0.0032,441.8,"(250691665, 250691666)"
12293148,8647,Car,1531.53,14.463594,37.980165,23.73152,22.7545,-0.4766,-0.0048,444.2,"(250691665, 250691666)"
12293208,8647,Car,1531.53,14.463594,37.980061,23.731607,18.9098,-0.4482,-0.004,446.6,"(250691666, 250709582)"
12293268,8647,Car,1531.53,14.463594,37.979976,23.731678,14.7369,-0.5177,-0.0048,449.0,"(250691666, 250709582)"
12293388,8647,Car,1531.53,14.463594,37.979884,23.731756,10.3512,1.2439,0.0189,453.8,"(250691666, 250709582)"
12293448,8647,Car,1531.53,14.463594,37.979806,23.731818,19.0876,0.6596,0.0049,456.2,"(250691666, 250709582)"
12293508,8647,Car,1531.53,14.463594,37.979697,23.731905,23.2766,0.31,-0.0016,458.6,"(250691666, 250709582)"
12293568,8647,Car,1531.53,14.463594,37.979571,23.732006,26.9038,0.4303,-0.0108,461.0,"(250691666, 250709582)"
12293688,8647,Car,1531.53,14.463594,37.979272,23.732248,32.2274,0.2686,-0.0392,465.8,"(250709582, 250691668)"
12293748,8647,Car,1531.53,14.463594,37.979107,23.732385,32.7701,-0.143,-0.0649,468.2,"(250709582, 250691668)"
12293808,8647,Car,1531.53,14.463594,37.978947,23.732524,32.2128,-0.0131,-0.0642,470.6,"(250709582, 250691668)"
12293868,8647,Car,1531.53,14.463594,37.97879,23.732664,31.6408,-0.1193,-0.0437,473.0,"(250709582, 250691668)"
12293988,8647,Car,1531.53,14.463594,37.978491,23.732939,29.6269,-0.2334,0.0607,477.8,"(250691668, 250691669)"
