,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
14779520,9745,Taxi,380.84,18.627848,37.989615,23.733683,37.683,0.0037,-0.0126,377.8,"(97788219, 97797051)"
14779640,9745,Taxi,380.84,18.627848,37.990065,23.733782,38.1999,-0.048,0.1148,382.6,"(97788219, 97797051)"
14779820,9745,Taxi,380.84,18.627848,37.990688,23.73393,34.8125,0.2893,-0.1232,389.8,"(97797051, 358464166)"
14779940,9745,Taxi,380.84,18.627848,37.991095,23.734033,28.2564,-2.1867,1.1482,394.6,"(358464166, 358464040)"
14780120,9745,Taxi,380.84,18.627848,37.991165,23.734526,34.7094,0.9456,0.2831,401.8,"(358464040, 358464027)"
14780240,9745,Taxi,380.84,18.627848,37.991074,23.735053,28.0514,-1.4536,0.1349,406.6,"(358464027, 358464018)"
14780420,9745,Taxi,380.84,18.627848,37.991037,23.735269,0.0004,-0.0002,0.0,413.8,"(358464018, 358464012)"
14780540,9745,Taxi,380.84,18.627848,37.991037,23.735269,0.0,0.0,0.0,418.6,"(358464018, 358464012)"
14780720,9745,Taxi,380.84,18.627848,37.991037,23.735269,0.0,0.0,0.0,425.8,"(358464018, 358464012)"
14780840,9745,Taxi,380.84,18.627848,37.991037,23.735269,0.0,0.0,0.0,430.6,"(358464018, 358464012)"
14781020,9745,Taxi,380.84,18.627848,37.991037,23.735269,0.0,0.0,-0.0,437.8,"(358464018, 358464012)"
14781140,9745,Taxi,380.84,18.627848,37.991022,23.735364,20.3758,1.4412,-0.0852,442.6,"(358464018, 358464012)"
14781320,9745,Taxi,380.84,18.627848,37.990904,23.736121,44.7385,0.1227,-0.7359,449.8,"(358464012, 635444052)"
14781360,9745,Taxi,380.84,18.627848,37.99087,23.736353,48.2565,-3.4631,-1.3906,451.4,"(358464012, 635444052)"
