,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
2151033,4009,Bus,914.02,5.265442,37.975808,23.73577,31.1858,0.0552,0.0021,143.76,"(954712428, 250691847)"
2151093,4009,Bus,914.02,5.265442,37.97599,23.735785,29.8969,0.1922,-0.1139,146.16,"(250691847, 2511789008)"
2151153,4009,Bus,914.02,5.265442,37.976167,23.735801,28.6974,-0.1751,0.0333,148.56,"(2511789008, 250691827)"
2151213,4009,Bus,914.02,5.265442,37.976339,23.735818,29.1854,0.0437,0.0075,150.96,"(2511789008, 250691827)"
2151273,4009,Bus,914.02,5.265442,37.976515,23.735834,29.4246,0.042,-0.0977,153.36,"(250691827, 3339821648)"
2151333,4009,Bus,914.02,5.265442,37.976682,23.735851,24.8321,-1.0004,-0.2684,155.76,"(250691827, 3339821648)"
2151393,4009,Bus,914.02,5.265442,37.976817,23.735856,22.2384,0.2457,-0.4135,158.16,"(250691827, 3339821648)"
2151453,4009,Bus,914.02,5.265442,37.976954,23.735823,24.3965,0.3366,-0.8923,160.56,"(3339821648, 250691723)"
2151513,4009,Bus,914.02,5.265442,37.97709,23.735726,27.6706,0.2786,-0.1671,162.96,"(3339821648, 250691723)"
2151573,4009,Bus,914.02,5.265442,37.977229,23.735602,28.3681,-0.2164,0.2167,165.36,"(3339821648, 250691723)"
2151633,4009,Bus,914.02,5.265442,37.977368,23.735485,27.7711,0.2154,-0.1482,167.76,"(3339821648, 250691723)"
2151693,4009,Bus,914.02,5.265442,37.97752,23.735352,33.0169,-0.4092,0.0278,170.16,"(3339821648, 250691723)"
2151753,4009,Bus,914.02,5.265442,37.977681,23.735215,31.1926,-0.7065,0.0804,172.56,"(3339821648, 250691723)"
2151813,4009,Bus,914.02,5.265442,37.977818,23.735099,22.9493,-1.0811,0.0987,174.96,"(3339821648, 250691723)"
2151873,4009,Bus,914.02,5.265442,37.977905,23.735026,10.7152,-1.886,-0.055,177.36,"(3339821648, 250691723)"
2151933,4009,Bus,914.02,5.265442,37.977932,23.735003,2.9447,-0.1999,0.0515,179.76,"(3339821648, 250691723)"
2151993,4009,Bus,914.02,5.265442,37.977939,23.734998,0.5135,0.3651,-0.0005,182.16,"(3339821648, 250691723)"
2152053,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0705,-0.0496,-0.0,184.56,"(3339821648, 250691723)"
2152113,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0006,-0.0001,0.0,186.96,"(3339821648, 250691723)"
2152173,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0001,-0.0,-0.0,189.36,"(3339821648, 250691723)"
2152233,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0003,0.0,-0.0,191.76,"(3339821648, 250691723)"
2152293,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0004,0.0,0.0,194.16,"(3339821648, 250691723)"
2152353,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0004,-0.0,0.0,196.56,"(3339821648, 250691723)"
2152413,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0001,-0.0,-0.0,198.96,"(3339821648, 250691723)"
2152473,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0,0.0,0.0,201.36,"(3339821648, 250691723)"
2152533,4009,Bus,914.02,5.265442,37.977941,23.734996,0.0,0.0,0.0,203.76,"(3339821648, 250691723)"
2152593,4009,Bus,914.02,5.265442,37.977941,23.734996,0.825,0.8726,0.0046,206.16,"(3339821648, 250691723)"
2152653,4009,Bus,914.02,5.265442,37.977973,23.73497,11.816,0.7943,-0.0982,208.56,"(3339821648, 250691723)"
2152713,4009,Bus,914.02,5.265442,37.978044,23.734909,16.5733,0.7753,0.0406,210.96,"(3339821648, 250691723)"
2152773,4009,Bus,914.02,5.265442,37.978146,23.734822,23.954,0.3618,0.1532,213.36,"(250691723, 250691724)"
2152833,4009,Bus,914.02,5.265442,37.978273,23.734718,26.772,0.4197,-0.3127,215.76,"(250691723, 250691724)"
