,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
16525956,10308,Car,506.93,23.949346,37.991023,23.736338,52.6351,0.0396,-0.0221,425.8,"(358464361, 631608665)"
16526076,10308,Car,506.93,23.949346,37.991136,23.735603,46.0297,-0.3434,-0.118,430.6,"(631608665, 625958232)"
16526256,10308,Car,506.93,23.949346,37.991295,23.734579,46.3366,-0.2831,0.0819,437.8,"(631608665, 625958232)"
16526376,10308,Car,506.93,23.949346,37.991413,23.733943,38.4035,-0.7109,-0.1464,442.6,"(625958232, 516020343)"
16526556,10308,Car,506.93,23.949346,37.991534,23.733266,27.1526,1.0859,-0.3265,449.8,"(625958232, 516020343)"
16526676,10308,Car,506.93,23.949346,37.991605,23.732823,30.5969,-0.5113,0.1633,454.6,"(516020343, 358464177)"
16526856,10308,Car,506.93,23.949346,37.991711,23.732243,28.1418,0.3538,-0.1338,461.8,"(358464177, 516020362)"
16526976,10308,Car,506.93,23.949346,37.99179,23.731849,25.2689,0.3761,1.1769,466.6,"(516020362, 8207556731)"
16527156,10308,Car,506.93,23.949346,37.992205,23.731491,25.4333,-0.5972,1.0969,473.8,"(8207556731, 6943632782)"
16527276,10308,Car,506.93,23.949346,37.992457,23.731534,15.7087,-0.8083,0.0588,478.6,"(6943632782, 358466006)"
16527456,10308,Car,506.93,23.949346,37.992521,23.731548,0.0,0.0,0.0,485.8,"(6943632782, 358466006)"
16527576,10308,Car,506.93,23.949346,37.992521,23.731548,0.0,0.0,0.0,490.6,"(6943632782, 358466006)"
16527756,10308,Car,506.93,23.949346,37.992521,23.731548,0.0081,0.0264,-0.0,497.8,"(6943632782, 358466006)"
16527861,10308,Car,506.93,23.949346,37.992605,23.731566,18.3303,0.2043,-0.1679,502.0,"(6943632782, 358466006)"
