,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
3146123,4314,Taxi,122.97,27.668586,37.981212,23.736125,34.3724,-0.0387,-0.0351,201.28,"(10134034290, 300400248)"
3146183,4314,Taxi,122.97,27.668586,37.981395,23.735981,36.2664,-0.5617,0.0246,203.68,"(300400248, 8446047162)"
3146243,4314,Taxi,122.97,27.668586,37.981556,23.735854,26.3822,-0.4036,0.1817,206.08,"(300400248, 8446047162)"
3146423,4314,Taxi,122.97,27.668586,37.982,23.735508,26.6871,-1.1472,0.1628,213.28,"(300400248, 8446047162)"
3146483,4314,Taxi,122.97,27.668586,37.982109,23.735446,15.0545,-0.4901,2.3595,215.68,"(8446047162, 250699972)"
3146523,4314,Taxi,122.97,27.668586,37.98216,23.735482,15.183,-0.0051,0.6491,217.28,"(8446047162, 250699972)"
