,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
2547158,4099,Car,953.39,32.774921,37.97577,23.735719,40.5058,0.1521,0.0053,663.96,"(2511789008, 250691827)"
2547458,4099,Car,953.39,32.774921,37.976759,23.735814,21.0985,-0.2147,0.187,675.96,"(250691827, 3339821648)"
2547758,4099,Car,953.39,32.774921,37.977468,23.735361,29.9585,-0.4839,-0.3041,687.96,"(3339821648, 250691723)"
2548058,4099,Car,953.39,32.774921,37.978206,23.734729,40.7302,0.4032,0.0176,699.96,"(250691723, 250691724)"
2548358,4099,Car,953.39,32.774921,37.979392,23.733726,53.2536,0.4959,0.2942,711.96,"(250691724, 250698924)"
2548658,4099,Car,953.39,32.774921,37.980683,23.732629,49.3694,-0.0518,-0.1085,723.96,"(250698924, 250698926)"
2548958,4099,Car,953.39,32.774921,37.981841,23.731678,42.325,-0.2523,0.0124,735.96,"(250698926, 250699982)"
2549258,4099,Car,953.39,32.774921,37.982792,23.730872,28.8304,-0.7797,0.1497,747.96,"(250699982, 250699983)"
2549558,4099,Car,953.39,32.774921,37.983123,23.73064,0.0158,-0.068,-0.0002,759.96,"(250699983, 250702474)"
2549776,4099,Car,953.39,32.774921,37.983123,23.73064,0.0,0.0,0.0,768.68,"(250702474, 250700248)"
