,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
20761821,11567,Taxi,380.11,20.570939,37.987519,23.730474,19.4412,0.0669,0.0263,425.08,"(97788586, 97788195)"
20761881,11567,Taxi,380.11,20.570939,37.987538,23.730348,17.0123,1.0948,0.0081,427.48,"(97788586, 97788195)"
20761941,11567,Taxi,380.11,20.570939,37.987562,23.730181,26.7847,0.7683,0.0678,429.88,"(97788195, 95663467)"
20762061,11567,Taxi,380.11,20.570939,37.987629,23.729749,29.8074,0.0658,-0.0428,434.68,"(97788195, 95663467)"
20762121,11567,Taxi,380.11,20.570939,37.987663,23.729526,30.2243,0.703,0.2037,437.08,"(97788195, 95663467)"
20762181,11567,Taxi,380.11,20.570939,37.98771,23.72926,39.4264,0.4634,-0.9563,439.48,"(97788195, 95663467)"
20762241,11567,Taxi,380.11,20.570939,37.987742,23.728986,32.1834,-0.8255,0.0128,441.88,"(97788195, 95663467)"
20762361,11567,Taxi,380.11,20.570939,37.987805,23.728591,20.113,-1.5488,-0.0108,446.68,"(95663467, 962356840)"
20762421,11567,Taxi,380.11,20.570939,37.987817,23.728491,12.2737,1.3645,0.1998,449.08,"(95663467, 962356840)"
20762481,11567,Taxi,380.11,20.570939,37.987828,23.728426,2.2266,-0.4255,0.0039,451.48,"(95663467, 962356840)"
20762541,11567,Taxi,380.11,20.570939,37.987833,23.728389,14.3073,4.3043,0.0296,453.88,"(95663467, 962356840)"
20762661,11567,Taxi,380.11,20.570939,37.987876,23.728123,9.247,0.0452,-0.172,458.68,"(962356840, 95663464)"
20762721,11567,Taxi,380.11,20.570939,37.987888,23.728044,12.7836,0.7732,0.0877,461.08,"(962356840, 95663464)"
20762781,11567,Taxi,380.11,20.570939,37.987916,23.727897,25.7662,1.2619,-0.212,463.48,"(95663464, 95663463)"
20762841,11567,Taxi,380.11,20.570939,37.98795,23.727679,30.0658,-0.3314,0.1711,465.88,"(95663463, 95663472)"
20762961,11567,Taxi,380.11,20.570939,37.988015,23.727344,15.2816,-0.0817,-0.1964,470.68,"(95663463, 95663472)"
20763021,11567,Taxi,380.11,20.570939,37.988034,23.727233,15.3124,0.236,-0.0186,473.08,"(95663463, 95663472)"
20763081,11567,Taxi,380.11,20.570939,37.988054,23.727114,15.9539,-0.1044,-0.0223,475.48,"(95663463, 95663472)"
20763141,11567,Taxi,380.11,20.570939,37.988071,23.727002,13.7678,-0.3621,-0.115,477.88,"(95663463, 95663472)"
20763261,11567,Taxi,380.11,20.570939,37.988094,23.726827,11.3954,-0.1424,0.4389,482.68,"(95663463, 95663472)"
20763321,11567,Taxi,380.11,20.570939,37.988129,23.726758,11.7672,0.4461,0.8909,485.08,"(95663463, 95663472)"
20763381,11567,Taxi,380.11,20.570939,37.988216,23.726715,21.6172,1.6557,0.891,487.48,"(95663472, 635132981)"
20763441,11567,Taxi,380.11,20.570939,37.988386,23.726704,33.8645,0.5477,-0.0396,489.88,"(95663472, 635132981)"
20763484,11567,Taxi,380.11,20.570939,37.988537,23.7267,35.637,-0.1464,-0.0363,491.6,"(95663472, 635132981)"
