,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
15152625,9924,Car,743.58,14.214534,37.989092,23.730015,20.4009,-1.5135,0.0455,14.28,"(95663402, 961530806)"
15152685,9924,Car,743.58,14.214534,37.989144,23.730105,7.1706,-1.6176,0.0648,16.68,"(95663402, 961530806)"
15152805,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,-0.0,0.0,21.48,"(95663402, 961530806)"
15152865,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,23.88,"(95663402, 961530806)"
15152925,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,26.28,"(95663402, 961530806)"
15152985,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,28.68,"(95663402, 961530806)"
15153165,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,35.88,"(95663402, 961530806)"
15153225,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,38.28,"(95663402, 961530806)"
15153465,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,47.88,"(95663402, 961530806)"
15153525,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,0.0,50.28,"(95663402, 961530806)"
15153585,9924,Car,743.58,14.214534,37.989153,23.730119,0.0,0.0,-0.0,52.68,"(95663402, 961530806)"
15153765,9924,Car,743.58,14.214534,37.989164,23.730138,6.3152,1.4856,-0.0406,59.88,"(95663402, 961530806)"
15153825,9924,Car,743.58,14.214534,37.989209,23.730212,17.1499,0.9291,-0.1189,62.28,"(95663402, 961530806)"
15153885,9924,Car,743.58,14.214534,37.989282,23.730339,24.6141,1.2575,-0.22,64.68,"(961530806, 597677303)"
15154005,9924,Car,743.58,14.214534,37.989467,23.730689,24.7081,-0.577,-0.3875,69.48,"(597677303, 97788202)"
15154125,9924,Car,743.58,14.214534,37.989662,23.73086,21.5231,0.6488,-0.4542,74.28,"(97788202, 97788210)"
15154185,9924,Car,743.58,14.214534,37.989799,23.730895,25.6407,0.4749,-0.1803,76.68,"(97788202, 97788210)"
15154305,9924,Car,743.58,14.214534,37.990104,23.730973,27.4611,0.2908,-0.0283,81.48,"(97788210, 97797102)"
15154425,9924,Car,743.58,14.214534,37.990382,23.731036,17.5141,-0.3519,-0.0149,86.28,"(97788210, 97797102)"
15154485,9924,Car,743.58,14.214534,37.990472,23.731055,10.9183,-1.5345,0.0201,88.68,"(97788210, 97797102)"
15154545,9924,Car,743.58,14.214534,37.99051,23.731063,4.0509,-0.1634,-0.0198,91.08,"(97788210, 97797102)"
15154605,9924,Car,743.58,14.214534,37.990546,23.731073,9.8788,0.8111,0.4233,93.48,"(97788210, 97797102)"
15154725,9924,Car,743.58,14.214534,37.990681,23.73113,9.9196,-0.5594,-0.0813,98.28,"(97788210, 97797102)"
15154785,9924,Car,743.58,14.214534,37.990727,23.731141,5.2847,-0.4027,-0.0037,100.68,"(97788210, 97797102)"
15154845,9924,Car,743.58,14.214534,37.990762,23.73115,10.2894,1.6486,-0.001,103.08,"(97788210, 97797102)"
15154905,9924,Car,743.58,14.214534,37.99086,23.731173,21.2959,0.6277,-0.054,105.48,"(97797102, 515962403)"
15155025,9924,Car,743.58,14.214534,37.99111,23.731235,16.6551,-0.7968,0.0049,110.28,"(97797102, 515962403)"
15155085,9924,Car,743.58,14.214534,37.9912,23.731264,15.7948,-0.325,0.5952,112.68,"(97797102, 515962403)"
15155145,9924,Car,743.58,14.214534,37.991287,23.731326,20.3521,1.0941,0.6729,115.08,"(515962403, 4056070360)"
15155205,9924,Car,743.58,14.214534,37.991383,23.731459,25.3109,-0.1948,0.5921,117.48,"(515962403, 4056070360)"
15155325,9924,Car,743.58,14.214534,37.991486,23.7317,7.6099,-1.7605,-0.0123,122.28,"(515962403, 4056070360)"
15155385,9924,Car,743.58,14.214534,37.991496,23.731722,0.6338,-0.4127,-0.0541,124.68,"(515962403, 4056070360)"
15155445,9924,Car,743.58,14.214534,37.991506,23.731745,6.3576,-0.122,-0.0174,127.08,"(515962403, 4056070360)"
15155625,9924,Car,743.58,14.214534,37.991523,23.731781,0.0,-0.0,-0.0,134.28,"(515962403, 4056070360)"
15155685,9924,Car,743.58,14.214534,37.991523,23.731781,0.0,0.0,0.0,136.68,"(515962403, 4056070360)"
15155745,9924,Car,743.58,14.214534,37.991523,23.731781,0.0,0.0,0.0,139.08,"(515962403, 4056070360)"
