,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
4585264,5377,Car,157.8,9.162317,37.978144,23.733348,11.9275,0.0171,-0.1734,424.56,"(250691724, 250691669)"
4585384,5377,Car,157.8,9.162317,37.977994,23.733326,22.8533,-0.5878,-0.962,429.36,"(250691669, 250691670)"
4585504,5377,Car,157.8,9.162317,37.977771,23.733525,23.7921,-1.2845,0.4813,434.16,"(250691669, 250691670)"
4585564,5377,Car,157.8,9.162317,37.977681,23.733598,12.2546,-0.9109,-0.2365,436.56,"(250691669, 250691670)"
4585684,5377,Car,157.8,9.162317,37.977623,23.733648,0.0639,-0.0527,0.0186,441.36,"(250691669, 250691670)"
4585804,5377,Car,157.8,9.162317,37.977623,23.733648,0.2103,0.5489,0.002,446.16,"(250691669, 250691670)"
4585864,5377,Car,157.8,9.162317,37.977602,23.733667,6.8041,-0.2799,-0.0512,448.56,"(250691669, 250691670)"
4585984,5377,Car,157.8,9.162317,37.977532,23.73374,3.9159,-0.4205,-0.0684,453.36,"(250691669, 250691670)"
4586104,5377,Car,157.8,9.162317,37.977526,23.733753,0.0001,0.0,-0.0,458.16,"(250691670, 250691723)"
4586164,5377,Car,157.8,9.162317,37.977525,23.733759,2.1238,-0.0954,0.1171,460.56,"(250691670, 250691723)"
4586284,5377,Car,157.8,9.162317,37.977526,23.733806,8.4369,1.5289,-0.4709,465.36,"(250691670, 250691723)"
4586404,5377,Car,157.8,9.162317,37.977597,23.733977,15.8483,-0.5599,-0.1,470.16,"(250691670, 250691723)"
4586464,5377,Car,157.8,9.162317,37.977649,23.734067,16.1134,0.4122,-0.1322,472.56,"(250691670, 250691723)"
4586584,5377,Car,157.8,9.162317,37.977767,23.734272,14.0714,-0.4895,0.0584,477.36,"(250691670, 250691723)"
4586704,5377,Car,157.8,9.162317,37.977816,23.734366,4.7701,0.4714,-0.5651,482.16,"(250691670, 250691723)"
4586764,5377,Car,157.8,9.162317,37.977853,23.734386,8.5128,0.4154,-1.3259,484.56,"(250691670, 250691723)"
4586814,5377,Car,157.8,9.162317,37.977902,23.734367,11.4356,-0.0316,-0.0352,486.56,"(250691670, 250691723)"
