,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
2388602,4057,Car,536.73,22.332786,37.979255,23.733678,16.9872,-0.1896,-0.2962,564.76,"(250698924, 250698926)"
2388782,4057,Car,536.73,22.332786,37.979635,23.733557,29.1632,-0.8084,-0.0243,571.96,"(250698924, 250698926)"
2388842,4057,Car,536.73,22.332786,37.979765,23.733444,24.25,-0.4541,-0.1048,574.36,"(250698924, 250698926)"
2388902,4057,Car,536.73,22.332786,37.97987,23.73335,18.3355,-0.5978,-0.0124,576.76,"(250698924, 250698926)"
2389082,4057,Car,536.73,22.332786,37.980049,23.733195,8.0758,-0.5365,-0.0926,583.96,"(250698924, 250698926)"
2389142,4057,Car,536.73,22.332786,37.980086,23.733165,6.1825,-0.7848,-0.0999,586.36,"(250698924, 250698926)"
2389202,4057,Car,536.73,22.332786,37.98011,23.733145,5.2035,0.3946,-0.0589,588.76,"(250698924, 250698926)"
2389382,4057,Car,536.73,22.332786,37.98035,23.732947,23.5114,0.8346,-0.0475,595.96,"(250698924, 250698926)"
2389442,4057,Car,536.73,22.332786,37.98048,23.732839,28.1367,0.5044,-0.1076,598.36,"(250698924, 250698926)"
2389502,4057,Car,536.73,22.332786,37.980633,23.732709,32.896,0.3566,-0.0047,600.76,"(250698924, 250698926)"
2389682,4057,Car,536.73,22.332786,37.98114,23.732282,34.0261,0.4665,0.0588,607.96,"(250698926, 250699982)"
2389742,4057,Car,536.73,22.332786,37.981313,23.73214,34.2766,0.0775,-0.1653,610.36,"(250698926, 250699982)"
2389802,4057,Car,536.73,22.332786,37.981483,23.731993,33.6241,-0.3868,-0.0815,612.76,"(250698926, 250699982)"
2389982,4057,Car,536.73,22.332786,37.981934,23.731614,31.3606,0.4062,-0.0404,619.96,"(250699982, 250699983)"
2390042,4057,Car,536.73,22.332786,37.982096,23.731476,33.5566,0.1716,0.1678,622.36,"(250699983, 250702474)"
2390102,4057,Car,536.73,22.332786,37.982261,23.731335,32.6166,-0.1479,-0.0235,624.76,"(250702474, 250700248)"
2390282,4057,Car,536.73,22.332786,37.98275,23.73091,32.5339,0.1194,0.1076,631.96,"(250702474, 250700248)"
2390342,4057,Car,536.73,22.332786,37.982916,23.730774,34.0416,0.1956,0.0208,634.36,"(250702474, 250700248)"
2390402,4057,Car,536.73,22.332786,37.983074,23.730647,25.3428,-1.6976,-0.0804,636.76,"(250702474, 250700248)"
2390582,4057,Car,536.73,22.332786,37.98326,23.730569,0.038,-0.0883,0.0043,643.96,"(250700248, 250700343)"
2390642,4057,Car,536.73,22.332786,37.983261,23.730569,0.357,0.2048,-0.0019,646.36,"(250700248, 250700343)"
2390702,4057,Car,536.73,22.332786,37.983267,23.730572,2.2975,0.6035,0.1207,648.76,"(250700248, 250700343)"
2390765,4057,Car,536.73,22.332786,37.983312,23.730622,17.1049,2.6975,0.3672,651.28,"(250700248, 250700343)"
