,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
2940630,4177,Motorcycle,357.49,26.812089,37.981747,23.735699,34.0216,0.1896,-0.0038,16.08,"(300400248, 8446047162)"
2940690,4177,Motorcycle,357.49,26.812089,37.981912,23.735563,30.2681,-0.2744,0.1406,18.48,"(300400248, 8446047162)"
2940750,4177,Motorcycle,357.49,26.812089,37.982068,23.735443,29.0152,-1.205,-0.2753,20.88,"(300400248, 8446047162)"
2940810,4177,Motorcycle,357.49,26.812089,37.982217,23.735327,33.8343,-0.2862,0.1186,23.28,"(8446047162, 10134034285)"
2940870,4177,Motorcycle,357.49,26.812089,37.982359,23.735219,23.1608,-0.547,-0.2197,25.68,"(8446047162, 10134034285)"
2940930,4177,Motorcycle,357.49,26.812089,37.982468,23.735123,22.0825,-0.0777,-0.0327,28.08,"(8446047162, 10134034285)"
2940990,4177,Motorcycle,357.49,26.812089,37.982574,23.735028,21.8701,0.1075,0.2139,30.48,"(10134034285, 250699711)"
2941050,4177,Motorcycle,357.49,26.812089,37.982695,23.734929,26.6408,0.347,0.0026,32.88,"(10134034285, 250699711)"
2941110,4177,Motorcycle,357.49,26.812089,37.982836,23.734813,28.3513,-0.2426,0.0058,35.28,"(10134034285, 250699711)"
2941170,4177,Motorcycle,357.49,26.812089,37.982978,23.734703,27.6337,-0.0041,0.0936,37.68,"(10134034285, 250699711)"
2941230,4177,Motorcycle,357.49,26.812089,37.983125,23.734585,30.9827,0.5609,0.0641,40.08,"(250699711, 250708641)"
2941350,4177,Motorcycle,357.49,26.812089,37.983447,23.734317,30.1663,-0.4517,-0.4144,44.88,"(250699711, 250708641)"
2941410,4177,Motorcycle,357.49,26.812089,37.983595,23.734183,31.7195,-0.1557,0.9684,47.28,"(250708641, 250706958)"
2941470,4177,Motorcycle,357.49,26.812089,37.983761,23.734053,46.0487,1.9022,0.7496,49.68,"(250708641, 250706958)"
2941530,4177,Motorcycle,357.49,26.812089,37.98396,23.733906,33.5555,-0.5592,-1.0402,52.08,"(250706958, 388172075)"
2941590,4177,Motorcycle,357.49,26.812089,37.984112,23.733769,28.1616,-1.1726,0.3579,54.48,"(250706958, 388172075)"
2941650,4177,Motorcycle,357.49,26.812089,37.984241,23.733658,23.7909,-1.6699,0.4276,56.88,"(250706958, 388172075)"
2941710,4177,Motorcycle,357.49,26.812089,37.984336,23.733604,14.426,-0.4601,1.3953,59.28,"(250706958, 388172075)"
2941770,4177,Motorcycle,357.49,26.812089,37.984411,23.733632,13.0798,-0.3576,1.196,61.68,"(250706958, 388172075)"
2941830,4177,Motorcycle,357.49,26.812089,37.984432,23.733697,8.6618,0.2247,0.3545,64.08,"(388172075, 250700339)"
