,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
22185827,11845,Medium Vehicle,402.06,9.128619,37.988772,23.725085,18.6322,0.4015,-0.0005,610.2,"(95663490, 97834829)"
22186127,11845,Medium Vehicle,402.06,9.128619,37.988416,23.725406,20.3175,0.9901,-0.0091,622.2,"(97834829, 97834834)"
22186427,11845,Medium Vehicle,402.06,9.128619,37.987767,23.726049,25.1582,-0.1625,0.2165,634.2,"(97834834, 95663474)"
22186727,11845,Medium Vehicle,402.06,9.128619,37.987555,23.726267,0.0,0.0,0.0,646.2,"(95663474, 962356740)"
22187027,11845,Medium Vehicle,402.06,9.128619,37.987456,23.726394,4.2353,-1.2346,0.1665,658.2,"(962356740, 31179466)"
22187327,11845,Medium Vehicle,402.06,9.128619,37.987451,23.726399,0.0,0.0,0.0,670.2,"(31179466, 962356923)"
22187627,11845,Medium Vehicle,402.06,9.128619,37.987364,23.726478,19.9879,1.7911,-0.153,682.2,"(962356923, 962356785)"
22187927,11845,Medium Vehicle,402.06,9.128619,37.987435,23.727219,12.9241,-1.9402,0.1543,694.2,"(962356785, 962356738)"
22188227,11845,Medium Vehicle,402.06,9.128619,37.987466,23.727274,0.0,0.0,0.0,706.2,"(962356738, 3879024943)"
22188527,11845,Medium Vehicle,402.06,9.128619,37.987466,23.727274,0.0,0.0,0.0,718.2,"(3879024943, 3879024939)"
22188827,11845,Medium Vehicle,402.06,9.128619,37.987466,23.727274,0.0,0.0,0.0,730.2,"(3879024939, 95663461)"
22189127,11845,Medium Vehicle,402.06,9.128619,37.987466,23.727274,0.0,0.0,0.0,742.2,"(3879024939, 95663461)"
22189427,11845,Medium Vehicle,402.06,9.128619,37.987535,23.727389,15.3242,0.6538,-0.0148,754.2,"(3879024939, 95663461)"
22189727,11845,Medium Vehicle,402.06,9.128619,37.987979,23.728092,31.7534,0.5305,0.0287,766.2,"(95663461, 95663464)"
22189791,11845,Medium Vehicle,402.06,9.128619,37.988113,23.728302,33.746,0.0256,0.183,768.76,"(95663464, 962356674)"
