,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
13673212,9285,Taxi,276.23,2.941036,37.990372,23.729564,44.3146,-0.2345,0.0578,14.28,"(95663394, 635126483)"
13673272,9285,Taxi,276.23,2.941036,37.990624,23.729629,40.1455,-0.5743,-0.059,16.68,"(95663394, 635126483)"
13673392,9285,Taxi,276.23,2.941036,37.991067,23.729742,38.361,-0.2397,-0.252,21.48,"(95663394, 635126483)"
13673452,9285,Taxi,276.23,2.941036,37.991291,23.729797,36.529,-0.539,0.2718,23.88,"(635126483, 97788471)"
13673512,9285,Taxi,276.23,2.941036,37.991473,23.729843,25.2426,-0.8407,0.0226,26.28,"(635126483, 97788471)"
13673572,9285,Taxi,276.23,2.941036,37.991605,23.729875,20.8888,-0.2447,-0.1181,28.68,"(97788471, 358465410)"
13673752,9285,Taxi,276.23,2.941036,37.991972,23.729981,21.7631,-0.2294,0.0131,35.88,"(97788471, 358465410)"
13673812,9285,Taxi,276.23,2.941036,37.992092,23.730012,18.5062,-0.7016,0.0201,38.28,"(97788471, 358465410)"
13674052,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,47.88,"(97788471, 358465410)"
13674112,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,50.28,"(97788471, 358465410)"
13674172,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,52.68,"(97788471, 358465410)"
13674352,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,59.88,"(97788471, 358465410)"
13674412,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,62.28,"(97788471, 358465410)"
13674472,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,64.68,"(97788471, 358465410)"
13674592,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,69.48,"(97788471, 358465410)"
13674712,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,74.28,"(97788471, 358465410)"
13674772,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,76.68,"(97788471, 358465410)"
13674892,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,81.48,"(97788471, 358465410)"
13675012,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,86.28,"(97788471, 358465410)"
13675072,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,88.68,"(97788471, 358465410)"
13675132,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,91.08,"(97788471, 358465410)"
13675192,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,93.48,"(97788471, 358465410)"
13675312,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,98.28,"(97788471, 358465410)"
13675372,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,100.68,"(97788471, 358465410)"
13675432,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,103.08,"(97788471, 358465410)"
13675492,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,105.48,"(97788471, 358465410)"
13675612,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,110.28,"(97788471, 358465410)"
13675672,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,112.68,"(97788471, 358465410)"
13675732,9285,Taxi,276.23,2.941036,37.992226,23.730049,0.0,0.0,0.0,115.08,"(97788471, 358465410)"
