,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
1086888,3471,Taxi,958.85,6.276134,37.984507,23.73188,30.8962,0.0713,0.0035,15.4,"(250700085, 250700084)"
1086948,3471,Taxi,958.85,6.276134,37.984342,23.732007,32.3767,-0.371,0.0345,17.8,"(250700085, 250700084)"
1087068,3471,Taxi,958.85,6.276134,37.984035,23.732254,26.4087,-0.229,0.0028,22.6,"(250700084, 250700083)"
1087128,3471,Taxi,958.85,6.276134,37.983907,23.732356,23.0731,-0.8197,0.1175,25.0,"(250700084, 250700083)"
1087248,3471,Taxi,958.85,6.276134,37.983746,23.732487,13.2411,1.2225,-0.3707,29.8,"(250700084, 250700083)"
1087308,3471,Taxi,958.85,6.276134,37.983667,23.732577,21.758,0.4327,0.3987,32.2,"(250700084, 250700083)"
1087368,3471,Taxi,958.85,6.276134,37.983551,23.732676,26.0082,0.5483,0.175,34.6,"(250700084, 250700083)"
1087608,3471,Taxi,958.85,6.276134,37.983368,23.732813,0.0,0.0,0.0,44.2,"(250700084, 250700083)"
1087668,3471,Taxi,958.85,6.276134,37.983368,23.732813,0.0,0.0,0.0,46.6,"(250700083, 250699362)"
1088388,3471,Taxi,958.85,6.276134,37.98258,23.733431,12.4474,-0.5933,0.2258,75.4,"(250699362, 599116897)"
1088688,3471,Taxi,958.85,6.276134,37.982501,23.733488,0.0,0.0,0.0,87.4,"(250699362, 599116897)"
1088808,3471,Taxi,958.85,6.276134,37.982501,23.733488,0.0,0.0,0.0,92.2,"(250699362, 599116897)"
1088988,3471,Taxi,958.85,6.276134,37.982501,23.733488,0.0,0.0,0.0,99.4,"(250699362, 599116897)"
1089108,3471,Taxi,958.85,6.276134,37.982501,23.733488,0.0,0.0,0.0,104.2,"(250699362, 599116897)"
1089288,3471,Taxi,958.85,6.276134,37.982501,23.733488,0.0,0.0,0.0,111.4,"(250699362, 599116897)"
