,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
14766423,3911,Motorcycle,773.59,15.184903,37.981186,23.736127,36.8241,0.0534,-0.0547,330.44,"(10134034290, 300400248)"
14766543,3911,Motorcycle,773.59,15.184903,37.981537,23.735837,33.7971,-0.5159,0.0539,335.24,"(300400248, 8446047162)"
14766663,3911,Motorcycle,773.59,15.184903,37.981847,23.735585,27.8814,-0.0762,0.0983,340.04,"(300400248, 8446047162)"
14766723,3911,Motorcycle,773.59,15.184903,37.981981,23.735482,20.345,-1.7793,-0.025,342.44,"(300400248, 8446047162)"
14766843,3911,Motorcycle,773.59,15.184903,37.982035,23.735438,0.0,-0.0,-0.0,347.24,"(300400248, 8446047162)"
14766963,3911,Motorcycle,773.59,15.184903,37.982035,23.735438,0.0,0.0,0.0,352.04,"(300400248, 8446047162)"
14767023,3911,Motorcycle,773.59,15.184903,37.982035,23.735438,0.0,0.0,0.0,354.44,"(300400248, 8446047162)"
14767143,3911,Motorcycle,773.59,15.184903,37.982035,23.735438,1.9805,2.5339,-0.0162,359.24,"(300400248, 8446047162)"
14767263,3911,Motorcycle,773.59,15.184903,37.982217,23.735296,23.6255,0.191,-0.0131,364.04,"(8446047162, 10134034285)"
14767323,3911,Motorcycle,773.59,15.184903,37.982339,23.735199,23.6965,-0.1745,-0.1772,366.44,"(8446047162, 10134034285)"
14767443,3911,Motorcycle,773.59,15.184903,37.982488,23.734988,20.6876,0.9165,-1.7424,371.24,"(10134034285, 250699613)"
14767563,3911,Motorcycle,773.59,15.184903,37.982375,23.734727,20.8568,1.565,0.0123,376.04,"(10134034285, 250699613)"
14767623,3911,Motorcycle,773.59,15.184903,37.982267,23.734513,50.0199,3.7242,0.2597,378.44,"(10134034285, 250699613)"
14767743,3911,Motorcycle,773.59,15.184903,37.982051,23.734089,0.0,-0.0,0.0,383.24,"(10134034285, 250699613)"
14767863,3911,Motorcycle,773.59,15.184903,37.982051,23.734089,0.0,0.0,0.0,388.04,"(10134034285, 250699613)"
14767923,3911,Motorcycle,773.59,15.184903,37.982051,23.734089,0.0,0.0,0.0,390.44,"(10134034285, 250699613)"
14768043,3911,Motorcycle,773.59,15.184903,37.982051,23.734089,0.0,0.0,0.0,395.24,"(10134034285, 250699613)"
14768163,3911,Motorcycle,773.59,15.184903,37.982026,23.734048,15.5816,-0.7562,-0.1009,400.04,"(10134034285, 250699613)"
14768223,3911,Motorcycle,773.59,15.184903,37.981966,23.733946,21.3797,1.5378,0.1879,402.44,"(250699613, 250698926)"
14768343,3911,Motorcycle,773.59,15.184903,37.98179,23.733601,28.5968,0.0802,-0.0094,407.24,"(250699613, 250698926)"
14768463,3911,Motorcycle,773.59,15.184903,37.981594,23.73321,33.5257,0.2077,-0.0731,412.04,"(250699613, 250698926)"
