,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
13542529,3582,Medium Vehicle,244.79,5.986825,37.977308,23.733031,17.8389,-0.0074,-0.07,288.16,"(250706414, 250691670)"
13542829,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.0,0.0,-0.0,300.16,"(250706414, 250691670)"
13543129,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.0,0.0,0.0,312.16,"(250706414, 250691670)"
13543429,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.0,0.0,0.0,324.16,"(250706414, 250691670)"
13543729,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.0,0.0,0.0,336.16,"(250706414, 250691670)"
13544029,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.0,0.0,0.0,348.16,"(250706414, 250691670)"
13544329,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.0,0.0,0.0,360.16,"(250706414, 250691670)"
13544629,3582,Medium Vehicle,244.79,5.986825,37.97734,23.733435,0.2111,0.2435,0.0022,372.16,"(250706414, 250691670)"
13544929,3582,Medium Vehicle,244.79,5.986825,37.977321,23.733841,24.5214,0.5829,0.2553,384.16,"(250691670, 42240105)"
13545229,3582,Medium Vehicle,244.79,5.986825,37.976795,23.734294,6.8211,-0.6041,0.1627,396.16,"(250691670, 42240105)"
13545529,3582,Medium Vehicle,244.79,5.986825,37.976693,23.734371,13.4274,0.152,0.1942,408.16,"(250691670, 42240105)"
13545829,3582,Medium Vehicle,244.79,5.986825,37.976554,23.73442,0.0001,0.0,0.0,420.16,"(250691670, 42240105)"
13546129,3582,Medium Vehicle,244.79,5.986825,37.976237,23.734299,26.8841,0.5355,0.6195,432.16,"(250691670, 42240105)"
13546209,3582,Medium Vehicle,244.79,5.986825,37.976029,23.734131,35.0001,1.3492,-1.4215,435.36,"(42240105, 250691272)"
