,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
12970052,3431,Motorcycle,1810.21,18.961701,37.988788,23.725059,41.7319,0.0196,-0.026,274.08,"(95663490, 97834829)"
12970112,3431,Motorcycle,1810.21,18.961701,37.988586,23.725244,41.3156,0.0088,0.0246,276.48,"(97834829, 97834834)"
12970172,3431,Motorcycle,1810.21,18.961701,37.988383,23.725429,39.6378,-1.117,-0.0238,278.88,"(97834829, 97834834)"
12970292,3431,Motorcycle,1810.21,18.961701,37.988043,23.725739,33.9044,0.3486,-0.2774,283.68,"(97834834, 95663474)"
12970352,3431,Motorcycle,1810.21,18.961701,37.987883,23.72591,35.1165,-0.0179,0.1447,286.08,"(95663474, 962356740)"
12970412,3431,Motorcycle,1810.21,18.961701,37.987721,23.726074,33.5152,-0.3206,0.0596,288.48,"(95663474, 962356740)"
12970472,3431,Motorcycle,1810.21,18.961701,37.987575,23.726211,25.3046,-1.0411,0.2569,290.88,"(95663474, 962356740)"
12970592,3431,Motorcycle,1810.21,18.961701,37.987383,23.726385,17.5022,-0.596,0.2065,295.68,"(95663474, 962356740)"
12970652,3431,Motorcycle,1810.21,18.961701,37.987318,23.72644,8.9548,-0.8499,-0.0243,298.08,"(95663474, 962356740)"
12970712,3431,Motorcycle,1810.21,18.961701,37.987284,23.726468,6.1539,-0.1726,-0.0468,300.48,"(962356740, 31179466)"
12970772,3431,Motorcycle,1810.21,18.961701,37.987258,23.726492,3.242,-0.8431,-0.0507,302.88,"(962356740, 31179466)"
12970892,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,307.68,"(962356740, 31179466)"
12970952,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,310.08,"(962356740, 31179466)"
12971012,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,312.48,"(962356740, 31179466)"
12971072,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,314.88,"(962356740, 31179466)"
12971192,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,319.68,"(962356740, 31179466)"
12971252,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,322.08,"(962356740, 31179466)"
12971312,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,324.48,"(962356740, 31179466)"
12971372,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,326.88,"(962356740, 31179466)"
12971492,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,331.68,"(962356740, 31179466)"
12971552,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,334.08,"(962356740, 31179466)"
12971612,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,336.48,"(962356740, 31179466)"
12971672,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,0.0,0.0,0.0,338.88,"(962356740, 31179466)"
12971792,3431,Motorcycle,1810.21,18.961701,37.987254,23.726497,1.1539,0.8964,0.0031,343.68,"(962356740, 31179466)"
12971852,3431,Motorcycle,1810.21,18.961701,37.987222,23.726536,12.2965,0.7322,0.0722,346.08,"(962356740, 31179466)"
12971912,3431,Motorcycle,1810.21,18.961701,37.987155,23.726617,18.4231,0.804,-0.2874,348.48,"(31179466, 962356923)"
12971972,3431,Motorcycle,1810.21,18.961701,37.987068,23.726747,25.5935,0.6169,0.1156,350.88,"(962356923, 962356608)"
12972092,3431,Motorcycle,1810.21,18.961701,37.98686,23.726991,20.8969,0.3081,0.6308,355.68,"(962356923, 962356608)"
12972152,3431,Motorcycle,1810.21,18.961701,37.986745,23.727059,20.4118,-0.1528,0.1979,358.08,"(962356923, 962356608)"
12972212,3431,Motorcycle,1810.21,18.961701,37.986634,23.727111,20.2419,0.4053,-0.0975,360.48,"(962356923, 962356608)"
12972272,3431,Motorcycle,1810.21,18.961701,37.986509,23.727168,24.0906,0.3466,-0.3932,362.88,"(962356608, 300398465)"
12972392,3431,Motorcycle,1810.21,18.961701,37.986287,23.727421,27.3079,0.4031,-1.0772,367.68,"(300398465, 95663420)"
12972452,3431,Motorcycle,1810.21,18.961701,37.986236,23.727645,34.8556,1.0886,-0.4021,370.08,"(300398465, 95663420)"
12972512,3431,Motorcycle,1810.21,18.961701,37.986196,23.727921,37.2561,-0.9529,-0.1617,372.48,"(300398465, 95663420)"
12972572,3431,Motorcycle,1810.21,18.961701,37.98617,23.728151,24.5021,-1.606,0.3367,374.88,"(300398465, 95663420)"
