,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
23009546,6896,Motorcycle,757.97,44.354645,37.992569,23.73148,44.4988,-0.0184,0.0494,660.72,"(6910572379, 5581434215)"
23009786,6896,Motorcycle,757.97,44.354645,37.991528,23.7312,48.5942,0.6467,0.2307,670.32,"(5581434215, 97788477)"
23009846,6896,Motorcycle,757.97,44.354645,37.991225,23.731116,52.3708,-0.4235,0.0313,672.72,"(97788477, 97788216)"
23010086,6896,Motorcycle,757.97,44.354645,37.990019,23.730817,48.7659,-0.6912,-0.2261,682.32,"(97788216, 597677303)"
23010146,6896,Motorcycle,757.97,44.354645,37.98975,23.730759,45.4911,1.104,-0.0598,684.72,"(597677303, 961530639)"
23010386,6896,Motorcycle,757.97,44.354645,37.988389,23.730463,62.1023,-0.6685,-0.1521,694.32,"(961530639, 97788213)"
23010446,6896,Motorcycle,757.97,44.354645,37.988035,23.730376,57.5627,-0.6247,-0.0835,696.72,"(97788213, 97788195)"
23010686,6896,Motorcycle,757.97,44.354645,37.986891,23.730097,36.7637,-0.3794,-0.0034,706.32,"(97788195, 97788192)"
23010746,6896,Motorcycle,757.97,44.354645,37.986699,23.730042,25.7264,-2.2196,0.1587,708.72,"(97788192, 516020524)"
23010986,6896,Motorcycle,757.97,44.354645,37.986225,23.729912,31.6345,0.6353,0.0748,718.32,"(516020524, 250714052)"
23011046,6896,Motorcycle,757.97,44.354645,37.986022,23.729869,38.4575,1.2725,-0.2262,720.72,"(516020524, 250714052)"
23011084,6896,Motorcycle,757.97,44.354645,37.985865,23.729836,43.6767,0.8287,1.1371,722.24,"(250714052, 250714050)"
