,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
23132084,6991,Car,55.78,4.035443,37.989633,23.733671,9.5172,-0.0172,-0.0031,672.64,"(97788219, 97797051)"
23132204,6991,Car,55.78,4.035443,37.98977,23.733703,11.5047,-0.0217,-0.103,677.44,"(97788219, 97797051)"
23132264,6991,Car,55.78,4.035443,37.98983,23.733718,6.5472,-1.4199,-0.2528,679.84,"(97788219, 97797051)"
23132324,6991,Car,55.78,4.035443,37.98984,23.733719,0.0009,-0.0002,0.0,682.24,"(97788219, 97797051)"
23132384,6991,Car,55.78,4.035443,37.98984,23.733719,0.0,0.0,0.0,684.64,"(97788219, 97797051)"
23132504,6991,Car,55.78,4.035443,37.98984,23.733719,0.0,0.0,0.0,689.44,"(97788219, 97797051)"
23132564,6991,Car,55.78,4.035443,37.98984,23.733719,0.0,0.0,0.0,691.84,"(97788219, 97797051)"
23132624,6991,Car,55.78,4.035443,37.98984,23.733719,0.0001,0.0,0.0,694.24,"(97788219, 97797051)"
23132684,6991,Car,55.78,4.035443,37.989851,23.733721,8.0738,1.9619,0.1506,696.64,"(97788219, 97797051)"
23132804,6991,Car,55.78,4.035443,37.99002,23.733765,15.8214,0.5603,-0.0437,701.44,"(97788219, 97797051)"
23132864,6991,Car,55.78,4.035443,37.990104,23.733783,7.8127,-2.0393,-0.0107,703.84,"(97788219, 97797051)"
23132924,6991,Car,55.78,4.035443,37.990124,23.733786,1.6464,-0.4344,-0.0156,706.24,"(97788219, 97797051)"
23132984,6991,Car,55.78,4.035443,37.990125,23.733786,0.0003,0.0001,-0.0,708.64,"(97788219, 97797051)"
23133104,6991,Car,55.78,4.035443,37.990125,23.733786,0.0,0.0,0.0,713.44,"(97788219, 97797051)"
23133164,6991,Car,55.78,4.035443,37.990125,23.733786,0.0,0.0,0.0,715.84,"(97788219, 97797051)"
23133224,6991,Car,55.78,4.035443,37.990125,23.733786,0.0,0.0,0.0,718.24,"(97788219, 97797051)"
23133284,6991,Car,55.78,4.035443,37.990125,23.733786,0.0,0.0,0.0,720.64,"(97788219, 97797051)"
23133328,6991,Car,55.78,4.035443,37.990125,23.733786,0.0,0.0,0.0,722.4,"(97788219, 97797051)"
