,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
21490177,6071,Taxi,537.14,19.828855,37.992591,23.731445,28.915,-0.1063,0.034,571.52,"(635122964, 358465186)"
21490297,6071,Taxi,537.14,19.828855,37.992105,23.731357,47.9934,-1.0485,0.0033,576.32,"(358465186, 6910572379)"
21490357,6071,Taxi,537.14,19.828855,37.991861,23.731322,35.3368,-0.5733,-3.009,578.72,"(6910572379, 5581434215)"
21490417,6071,Taxi,537.14,19.828855,37.991689,23.731439,31.967,-0.2895,-2.6757,581.12,"(5581434215, 5921003579)"
21490477,6071,Taxi,537.14,19.828855,37.991614,23.731669,35.5674,0.7487,-0.4286,583.52,"(5921003579, 4056070360)"
21490597,6071,Taxi,537.14,19.828855,37.991515,23.732225,33.8687,-0.5842,-0.1209,588.32,"(4056070360, 358464212)"
21490657,6071,Taxi,537.14,19.828855,37.99148,23.732459,28.7954,-0.6138,-0.0034,590.72,"(358464212, 358464049)"
21490717,6071,Taxi,537.14,19.828855,37.991449,23.732662,26.0684,-0.4046,-0.0117,593.12,"(358464212, 358464049)"
21490777,6071,Taxi,537.14,19.828855,37.991422,23.732844,23.3742,-0.1446,0.0798,595.52,"(358464212, 358464049)"
21490897,6071,Taxi,537.14,19.828855,37.991367,23.733199,23.1351,-0.2817,-0.088,600.32,"(358464049, 358464040)"
21490957,6071,Taxi,537.14,19.828855,37.991347,23.733348,16.4884,-0.0684,0.2851,602.72,"(358464049, 358464040)"
21491017,6071,Taxi,537.14,19.828855,37.991321,23.733473,19.4262,0.7861,-0.1628,605.12,"(358464049, 358464040)"
21491077,6071,Taxi,537.14,19.828855,37.991292,23.733633,22.2046,-0.6908,-0.0224,607.52,"(358464049, 358464040)"
21491197,6071,Taxi,537.14,19.828855,37.99126,23.733824,2.8656,-0.8409,0.0125,612.32,"(358464049, 358464040)"
21491257,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0173,-0.011,0.0,614.72,"(358464049, 358464040)"
21491317,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,617.12,"(358464049, 358464040)"
21491377,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,619.52,"(358464049, 358464040)"
21491497,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,624.32,"(358464049, 358464040)"
21491557,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,626.72,"(358464049, 358464040)"
21491617,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,629.12,"(358464049, 358464040)"
21491677,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,631.52,"(358464049, 358464040)"
21491797,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,636.32,"(358464049, 358464040)"
21491857,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,0.0,638.72,"(358464049, 358464040)"
21491917,6071,Taxi,537.14,19.828855,37.99126,23.73383,0.0,0.0,-0.0,641.12,"(358464049, 358464040)"
21491977,6071,Taxi,537.14,19.828855,37.991259,23.73383,1.2541,0.9453,-0.0145,643.52,"(358464049, 358464040)"
21492097,6071,Taxi,537.14,19.828855,37.991225,23.734048,26.8966,1.2676,0.2753,648.32,"(358464049, 358464040)"
21492157,6071,Taxi,537.14,19.828855,37.991187,23.734266,31.0249,0.8734,0.0413,650.72,"(358464040, 358464027)"
21492217,6071,Taxi,537.14,19.828855,37.991145,23.734524,36.2078,0.0693,-0.231,653.12,"(358464040, 358464027)"
21492277,6071,Taxi,537.14,19.828855,37.991105,23.7348,37.4411,-0.0535,-0.0313,655.52,"(358464027, 358464018)"
21492397,6071,Taxi,537.14,19.828855,37.991028,23.735337,31.9374,-1.0131,-0.039,660.32,"(358464018, 358464012)"
21492457,6071,Taxi,537.14,19.828855,37.991,23.735544,25.6936,-0.203,-0.0837,662.72,"(358464018, 358464012)"
21492517,6071,Taxi,537.14,19.828855,37.990976,23.735747,30.8053,1.6409,0.2954,665.12,"(358464012, 635444052)"
21492577,6071,Taxi,537.14,19.828855,37.99093,23.736032,45.2574,1.5232,-0.0322,667.52,"(358464012, 635444052)"
21492615,6071,Taxi,537.14,19.828855,37.990892,23.736261,49.9937,1.0111,-0.7416,669.04,"(358464012, 635444052)"
