,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
2405988,576,Taxi,510.23,20.363859,37.983096,23.730497,5.4184,1.4934,-0.1362,0.0,"(250702474, 250700248)"
2406048,576,Taxi,510.23,20.363859,37.983144,23.730452,15.5021,0.7021,0.1002,2.4,"(250702474, 250700248)"
2406108,576,Taxi,510.23,20.363859,37.983235,23.730373,21.6568,0.7642,-0.0161,4.8,"(250700248, 250714051)"
2406168,576,Taxi,510.23,20.363859,37.983364,23.730262,31.995,1.3307,0.0407,7.2,"(250700248, 250714051)"
2406228,576,Taxi,510.23,20.363859,37.983542,23.730111,37.3579,-0.7182,-0.0542,9.6,"(250700248, 250714051)"
2406288,576,Taxi,510.23,20.363859,37.983699,23.72997,27.0159,-0.6569,-1.2008,12.0,"(250700248, 250714051)"
2406348,576,Taxi,510.23,20.363859,37.983781,23.729803,26.9909,0.129,-1.2224,14.4,"(250700248, 250714051)"
2406408,576,Taxi,510.23,20.363859,37.983813,23.7296,30.5766,1.4074,-0.0349,16.8,"(250700248, 250714051)"
2406468,576,Taxi,510.23,20.363859,37.983852,23.729344,37.4335,0.9786,-0.1215,19.2,"(250714051, 262236447)"
2406528,576,Taxi,510.23,20.363859,37.983896,23.729049,39.4101,-0.3284,-0.0058,21.6,"(250714051, 262236447)"
2406588,576,Taxi,510.23,20.363859,37.983939,23.72877,34.7821,-0.6672,1.0392,24.0,"(250714051, 262236447)"
2406708,576,Taxi,510.23,20.363859,37.984184,23.72847,26.2532,-1.0006,-0.829,28.8,"(250714051, 262236447)"
2406768,576,Taxi,510.23,20.363859,37.984292,23.728378,18.0604,-0.7033,-0.7008,31.2,"(250714051, 262236447)"
2406828,576,Taxi,510.23,20.363859,37.984348,23.728276,16.2947,0.2428,-0.4307,33.6,"(250714051, 262236447)"
2406888,576,Taxi,510.23,20.363859,37.984377,23.728148,19.066,0.2298,-0.4574,36.0,"(262236447, 250720871)"
2406948,576,Taxi,510.23,20.363859,37.98438,23.728,19.7122,0.1224,-0.6664,38.4,"(262236447, 250720871)"
2407068,576,Taxi,510.23,20.363859,37.984275,23.727703,23.6564,0.0649,0.2457,43.2,"(262236447, 250720871)"
2407128,576,Taxi,510.23,20.363859,37.984214,23.72755,20.8825,-0.3823,1.2652,45.6,"(262236447, 250720871)"
2407188,576,Taxi,510.23,20.363859,37.984212,23.727404,18.2933,-0.2468,0.4167,48.0,"(262236447, 250720871)"
2407248,576,Taxi,510.23,20.363859,37.984233,23.727276,15.7108,-0.416,-0.0363,50.4,"(262236447, 250720871)"
2407368,576,Taxi,510.23,20.363859,37.984276,23.727046,18.9756,0.4216,-0.1001,55.2,"(262236447, 250720871)"
2407428,576,Taxi,510.23,20.363859,37.984298,23.726892,22.5122,0.4272,-0.1251,57.6,"(262236447, 250720871)"
2407488,576,Taxi,510.23,20.363859,37.984318,23.726716,23.1091,-0.2951,0.1122,60.0,"(250720871, 250720872)"
2407548,576,Taxi,510.23,20.363859,37.984341,23.726558,19.2069,-0.3469,0.0382,62.4,"(250720871, 250720872)"
2407668,576,Taxi,510.23,20.363859,37.984384,23.726294,18.6052,0.4347,0.1251,67.2,"(250720871, 250720872)"
2407788,576,Taxi,510.23,20.363859,37.984429,23.726025,13.8358,-0.905,0.0369,72.0,"(250720871, 250720872)"
2407848,576,Taxi,510.23,20.363859,37.984441,23.725954,3.9238,-1.318,-0.0331,74.4,"(250720871, 250720872)"
2407908,576,Taxi,510.23,20.363859,37.984444,23.725937,2.4566,0.2343,-0.0051,76.8,"(250720871, 250720872)"
2407968,576,Taxi,510.23,20.363859,37.984449,23.725911,5.0011,0.4332,0.018,79.2,"(250720871, 250720872)"
2408088,576,Taxi,510.23,20.363859,37.984473,23.725758,16.0813,0.3621,0.0034,84.0,"(250720871, 250720872)"
2408148,576,Taxi,510.23,20.363859,37.984491,23.725643,14.0194,-0.2945,0.0679,86.4,"(250720871, 250720872)"
2408208,576,Taxi,510.23,20.363859,37.98449,23.725547,12.3054,-0.097,-1.3356,88.8,"(250720872, 250663746)"
2408243,576,Taxi,510.23,20.363859,37.984462,23.725507,12.2292,0.0505,-0.187,90.2,"(250720872, 250663746)"
