,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
20609432,5735,Motorcycle,178.35,5.671977,37.975577,23.735683,31.615,0.0126,-0.1936,538.96,"(954712428, 7384331753)"
20609732,5735,Motorcycle,178.35,5.671977,37.975874,23.735682,0.0,0.0,0.0,550.96,"(954712428, 7384331753)"
20610032,5735,Motorcycle,178.35,5.671977,37.975874,23.735682,0.0,0.0,0.0,562.96,"(954712428, 7384331753)"
20610332,5735,Motorcycle,178.35,5.671977,37.975874,23.735682,0.0,0.0,0.0,574.96,"(954712428, 7384331753)"
20610632,5735,Motorcycle,178.35,5.671977,37.975875,23.735681,3.654,2.3322,-0.1539,586.96,"(954712428, 7384331753)"
20610932,5735,Motorcycle,178.35,5.671977,37.9761,23.734795,25.1083,-1.4409,-0.0401,598.96,"(7384331753, 42240105)"
20611232,5735,Motorcycle,178.35,5.671977,37.976135,23.734544,0.0009,-0.0005,0.0,610.96,"(7384331753, 42240105)"
20611532,5735,Motorcycle,178.35,5.671977,37.976135,23.734544,0.0,0.0,0.0,622.96,"(7384331753, 42240105)"
20611832,5735,Motorcycle,178.35,5.671977,37.976135,23.734544,0.0,0.0,0.0,634.96,"(7384331753, 42240105)"
20612132,5735,Motorcycle,178.35,5.671977,37.976131,23.734487,14.8326,1.2343,-0.6567,646.96,"(7384331753, 42240105)"
20612262,5735,Motorcycle,178.35,5.671977,37.975992,23.734168,25.8412,-0.0229,-0.2927,652.16,"(42240105, 250691272)"
