,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
6514001,1440,Taxi,600.85,13.628244,37.980087,23.733259,8.9632,-0.7714,-0.275,3.32,"(250698924, 250698926)"
6514061,1440,Taxi,600.85,13.628244,37.980117,23.733234,1.9679,-0.6696,0.0122,5.72,"(250698924, 250698926)"
6514241,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,12.92,"(250698924, 250698926)"
6514301,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,15.32,"(250698924, 250698926)"
6514421,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,20.12,"(250698924, 250698926)"
6514481,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,22.52,"(250698924, 250698926)"
6514541,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,24.92,"(250698924, 250698926)"
6514601,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,27.32,"(250698924, 250698926)"
6514781,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,34.52,"(250698924, 250698926)"
6514841,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,36.92,"(250698924, 250698926)"
6514901,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,39.32,"(250698924, 250698926)"
6514961,1440,Taxi,600.85,13.628244,37.98012,23.733232,0.0,0.0,0.0,41.72,"(250698924, 250698926)"
6515081,1440,Taxi,600.85,13.628244,37.980165,23.733191,14.9961,1.1267,0.0187,46.52,"(250698924, 250698926)"
6515141,1440,Taxi,600.85,13.628244,37.980253,23.733111,18.9695,0.2229,-0.0347,48.92,"(250698924, 250698926)"
6515201,1440,Taxi,600.85,13.628244,37.980349,23.733022,21.9967,0.7994,0.0649,51.32,"(250698924, 250698926)"
6515261,1440,Taxi,600.85,13.628244,37.980471,23.732911,27.6392,0.2302,-0.0453,53.72,"(250698924, 250698926)"
6515381,1440,Taxi,600.85,13.628244,37.980723,23.732682,26.15,0.551,-0.0082,58.52,"(250698924, 250698926)"
6515441,1440,Taxi,600.85,13.628244,37.980872,23.73255,32.2228,-0.2132,0.1563,60.92,"(250698924, 250698926)"
6515501,1440,Taxi,600.85,13.628244,37.981027,23.732418,29.6913,-0.2387,-0.0142,63.32,"(250698924, 250698926)"
6515561,1440,Taxi,600.85,13.628244,37.981173,23.732295,29.6621,0.3367,0.0435,65.72,"(250698926, 250699982)"
6515921,1440,Taxi,600.85,13.628244,37.982003,23.731618,14.7431,-0.1819,1.3891,80.12,"(250699982, 250699983)"
6516221,1440,Taxi,600.85,13.628244,37.982428,23.732302,26.1367,0.0302,-0.0427,92.12,"(250699983, 250699984)"
6516521,1440,Taxi,600.85,13.628244,37.982758,23.732986,15.5326,-0.0858,0.0201,104.12,"(250699984, 250699362)"
6516821,1440,Taxi,600.85,13.628244,37.982826,23.733117,0.0,0.0,0.0,116.12,"(250699984, 250699362)"
6517121,1440,Taxi,600.85,13.628244,37.982826,23.733117,0.0,0.0,0.0,128.12,"(250699984, 250699362)"
6517181,1440,Taxi,600.85,13.628244,37.982826,23.733117,0.0,0.0,0.0,130.52,"(250699984, 250699362)"
6517301,1440,Taxi,600.85,13.628244,37.982838,23.733141,9.4451,0.6621,-0.1481,135.32,"(250699984, 250699362)"
6517361,1440,Taxi,600.85,13.628244,37.982881,23.733216,14.165,-0.0133,0.1076,137.72,"(250699984, 250699362)"
6517421,1440,Taxi,600.85,13.628244,37.982935,23.733316,20.2845,1.1918,-0.04,140.12,"(250699362, 250708641)"
6517481,1440,Taxi,600.85,13.628244,37.983017,23.733469,28.2744,0.9882,0.0577,142.52,"(250699362, 250708641)"
6517601,1440,Taxi,600.85,13.628244,37.983215,23.733856,29.045,-0.0899,-0.052,147.32,"(250699362, 250708641)"
6517661,1440,Taxi,600.85,13.628244,37.983311,23.734039,28.2456,-0.26,0.0778,149.72,"(250699362, 250708641)"
6517721,1440,Taxi,600.85,13.628244,37.983397,23.734211,23.5888,-1.1001,0.0697,152.12,"(250699362, 250708641)"
6517781,1440,Taxi,600.85,13.628244,37.983462,23.734346,19.9278,-0.2388,-0.0598,154.52,"(250708641, 250708556)"
6517841,1440,Taxi,600.85,13.628244,37.983531,23.734486,24.7594,0.518,-0.0347,156.92,"(250708641, 250708556)"
6517901,1440,Taxi,600.85,13.628244,37.983617,23.734653,27.3298,-0.0391,-0.0654,159.32,"(250708641, 250708556)"
6517961,1440,Taxi,600.85,13.628244,37.983707,23.734822,26.525,0.0167,-0.0026,161.72,"(250708641, 250708556)"
6517969,1440,Taxi,600.85,13.628244,37.983719,23.734844,26.536,0.0281,-0.0016,162.04,"(250708641, 250708556)"
