,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
13524521,3141,Car,349.03,10.526992,37.988357,23.727823,34.8154,0.201,-0.0446,171.44,"(95663398, 95663463)"
13524581,3141,Car,349.03,10.526992,37.988169,23.727785,25.4087,-2.5396,-0.0292,173.84,"(95663398, 95663463)"
13524641,3141,Car,349.03,10.526992,37.988077,23.727767,8.049,-1.509,0.1124,176.24,"(95663398, 95663463)"
13524821,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,183.44,"(95663398, 95663463)"
13524881,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,185.84,"(95663398, 95663463)"
13524941,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,188.24,"(95663398, 95663463)"
13525121,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,195.44,"(95663398, 95663463)"
13525181,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,197.84,"(95663398, 95663463)"
13525241,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,200.24,"(95663398, 95663463)"
13525421,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,207.44,"(95663398, 95663463)"
13525481,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,209.84,"(95663398, 95663463)"
13525541,3141,Car,349.03,10.526992,37.988056,23.72776,0.0,0.0,0.0,212.24,"(95663398, 95663463)"
13525721,3141,Car,349.03,10.526992,37.988053,23.727759,0.9873,0.1481,0.0008,219.44,"(95663398, 95663463)"
13525781,3141,Car,349.03,10.526992,37.988045,23.727757,1.1857,-0.2033,0.0196,221.84,"(95663398, 95663463)"
13525841,3141,Car,349.03,10.526992,37.988043,23.727757,0.0605,-0.0393,-0.0121,224.24,"(95663398, 95663463)"
13526021,3141,Car,349.03,10.526992,37.987951,23.727731,17.8478,0.3963,-0.0268,231.44,"(95663398, 95663463)"
13526081,3141,Car,349.03,10.526992,37.987832,23.7277,23.9382,0.9352,0.0739,233.84,"(95663463, 95663461)"
13526141,3141,Car,349.03,10.526992,37.987684,23.727655,25.5643,-0.1729,-0.0753,236.24,"(95663461, 95663433)"
13526321,3141,Car,349.03,10.526992,37.987227,23.727561,25.4025,0.0701,0.231,243.44,"(95663433, 95663426)"
13526381,3141,Car,349.03,10.526992,37.987076,23.727523,25.0048,-0.2971,0.1695,245.84,"(95663433, 95663426)"
13526441,3141,Car,349.03,10.526992,37.986935,23.727479,23.0226,-0.5778,0.1132,248.24,"(95663433, 95663426)"
13526621,3141,Car,349.03,10.526992,37.986766,23.727422,0.0452,-0.0496,0.0005,255.44,"(95663426, 300398465)"
13526741,3141,Car,349.03,10.526992,37.98676,23.727421,3.8773,1.2238,0.0606,260.24,"(95663426, 300398465)"
13526861,3141,Car,349.03,10.526992,37.986614,23.727382,17.8532,0.1042,-0.1402,265.04,"(95663426, 300398465)"
13526921,3141,Car,349.03,10.526992,37.986507,23.727353,18.9225,0.3761,1.0791,267.44,"(95663426, 300398465)"
13527041,3141,Car,349.03,10.526992,37.986368,23.727084,23.3597,0.1044,1.0377,272.24,"(300398465, 962356671)"
13527161,3141,Car,349.03,10.526992,37.986415,23.726717,31.3276,0.7509,-0.2257,277.04,"(962356671, 95663492)"
13527221,3141,Car,349.03,10.526992,37.98645,23.726466,33.7596,-0.4766,0.1832,279.44,"(962356671, 95663492)"
13527341,3141,Car,349.03,10.526992,37.986494,23.726132,8.7767,-0.0356,-0.6386,284.24,"(962356671, 95663492)"
13527461,3141,Car,349.03,10.526992,37.986397,23.726038,16.4818,1.3256,-0.0613,289.04,"(95663492, 95663376)"
13527505,3141,Car,349.03,10.526992,37.986313,23.726014,20.6122,-0.3466,0.01,290.8,"(95663492, 95663376)"
