,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
9123621,2098,Car,1153.59,17.875822,37.975792,23.735752,36.9277,0.1661,0.0112,66.52,"(954712428, 250691847)"
9123681,2098,Car,1153.59,17.875822,37.976006,23.735773,33.654,-0.2598,-0.0145,68.92,"(250691847, 2511789008)"
9123801,2098,Car,1153.59,17.875822,37.976419,23.735811,35.4371,-0.1671,-0.006,73.72,"(2511789008, 250691827)"
9123861,2098,Car,1153.59,17.875822,37.976623,23.73583,32.7409,-0.1827,0.1472,76.12,"(250691827, 3339821648)"
9123921,2098,Car,1153.59,17.875822,37.976809,23.735851,28.893,-0.3109,-1.0285,78.52,"(250691827, 3339821648)"
9123981,2098,Car,1153.59,17.875822,37.976975,23.73581,26.1753,-0.9361,-1.2038,80.92,"(3339821648, 250691723)"
9124101,2098,Car,1153.59,17.875822,37.977111,23.735709,0.7353,-0.7524,-0.0075,85.72,"(3339821648, 250691723)"
9124161,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,-0.0,-0.0,88.12,"(3339821648, 250691723)"
9124221,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,0.0,0.0,90.52,"(3339821648, 250691723)"
9124281,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,0.0,0.0,92.92,"(3339821648, 250691723)"
9124401,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,0.0,0.0,97.72,"(3339821648, 250691723)"
9124461,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,0.0,0.0,100.12,"(3339821648, 250691723)"
9124521,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,0.0,0.0,102.52,"(3339821648, 250691723)"
9124581,2098,Car,1153.59,17.875822,37.977111,23.735709,0.0,0.0,0.0,104.92,"(3339821648, 250691723)"
9124701,2098,Car,1153.59,17.875822,37.977111,23.735709,3.4852,3.4441,-0.0022,109.72,"(3339821648, 250691723)"
9124761,2098,Car,1153.59,17.875822,37.977198,23.735642,24.4674,1.3374,-0.1821,112.12,"(3339821648, 250691723)"
9124821,2098,Car,1153.59,17.875822,37.977339,23.73552,29.4682,-0.4387,0.0899,114.52,"(3339821648, 250691723)"
9124881,2098,Car,1153.59,17.875822,37.977477,23.735399,26.5053,-0.3466,0.0038,116.92,"(3339821648, 250691723)"
9125001,2098,Car,1153.59,17.875822,37.977726,23.735182,27.0657,0.3643,0.0989,121.72,"(3339821648, 250691723)"
9125061,2098,Car,1153.59,17.875822,37.977869,23.735063,28.7508,-0.2826,-0.0663,124.12,"(3339821648, 250691723)"
9125121,2098,Car,1153.59,17.875822,37.978008,23.734946,27.0292,0.318,-0.0349,126.52,"(3339821648, 250691723)"
9125301,2098,Car,1153.59,17.875822,37.978549,23.734492,41.8709,0.9872,-0.0431,133.72,"(250691723, 250691724)"
9125361,2098,Car,1153.59,17.875822,37.978788,23.73429,55.444,1.3689,-0.1407,136.12,"(250691724, 250698924)"
9125421,2098,Car,1153.59,17.875822,37.979082,23.734031,64.4293,1.4405,0.2577,138.52,"(250691724, 250698924)"
9125541,2098,Car,1153.59,17.875822,37.979701,23.733509,53.8634,0.6208,-0.2001,143.32,"(250698924, 250698926)"
9125601,2098,Car,1153.59,17.875822,37.979979,23.733264,59.0262,0.5404,0.2451,145.72,"(250698924, 250698926)"
9125661,2098,Car,1153.59,17.875822,37.980274,23.733016,54.3698,-1.4002,0.0487,148.12,"(250698924, 250698926)"
9125721,2098,Car,1153.59,17.875822,37.980529,23.732806,48.4809,-0.275,0.1624,150.52,"(250698924, 250698926)"
9125841,2098,Car,1153.59,17.875822,37.980989,23.732429,41.1311,0.0206,-0.0704,155.32,"(250698924, 250698926)"
9125901,2098,Car,1153.59,17.875822,37.981194,23.732253,40.9178,-0.1249,0.0239,157.72,"(250698926, 250699982)"
9125961,2098,Car,1153.59,17.875822,37.981395,23.732084,39.5656,0.0179,0.1704,160.12,"(250698926, 250699982)"
9126021,2098,Car,1153.59,17.875822,37.981596,23.731927,37.9792,-0.4285,-0.1579,162.52,"(250699982, 250699983)"
9126141,2098,Car,1153.59,17.875822,37.981895,23.731676,20.3464,-0.7189,0.075,167.32,"(250699982, 250699983)"
9126201,2098,Car,1153.59,17.875822,37.98198,23.731622,11.4565,-0.9173,0.5589,169.72,"(250699982, 250699983)"
9126261,2098,Car,1153.59,17.875822,37.982033,23.731624,11.4906,1.0545,0.9798,172.12,"(250699983, 250699984)"
9126321,2098,Car,1153.59,17.875822,37.982107,23.731701,19.718,1.6062,0.199,174.52,"(250699983, 250699984)"
9126441,2098,Car,1153.59,17.875822,37.982266,23.731987,21.8503,0.4423,-0.06,179.32,"(250699983, 250699984)"
9126501,2098,Car,1153.59,17.875822,37.982345,23.73213,21.5226,-0.6039,0.1998,181.72,"(250699983, 250699984)"
9126561,2098,Car,1153.59,17.875822,37.982407,23.732251,16.9846,0.0213,-0.0561,184.12,"(250699983, 250699984)"
9126621,2098,Car,1153.59,17.875822,37.982463,23.73236,16.6464,-0.2907,0.2703,186.52,"(250699984, 250699362)"
9126741,2098,Car,1153.59,17.875822,37.982559,23.732557,11.7486,-0.0955,-0.0576,191.32,"(250699984, 250699362)"
9126801,2098,Car,1153.59,17.875822,37.982601,23.732632,13.7401,0.6497,0.0287,193.72,"(250699984, 250699362)"
9126921,2098,Car,1153.59,17.875822,37.98272,23.732856,12.5788,-1.0169,-0.0075,198.52,"(250699984, 250699362)"
9127221,2098,Car,1153.59,17.875822,37.982757,23.732931,0.0,0.0,0.0,210.52,"(250699984, 250699362)"
9127461,2098,Car,1153.59,17.875822,37.982757,23.732931,0.0,0.0,0.0,220.12,"(250699984, 250699362)"
9127521,2098,Car,1153.59,17.875822,37.982757,23.732931,0.0,0.0,0.0,222.52,"(250699984, 250699362)"
9127761,2098,Car,1153.59,17.875822,37.982844,23.733096,18.3885,0.38,0.0323,232.12,"(250699984, 250699362)"
9127821,2098,Car,1153.59,17.875822,37.982911,23.733226,21.6785,0.1952,-0.0071,234.52,"(250699984, 250699362)"
9128061,2098,Car,1153.59,17.875822,37.983108,23.733622,10.8936,0.2803,0.0422,244.12,"(250699362, 250708641)"
9128121,2098,Car,1153.59,17.875822,37.983147,23.733697,12.5822,-0.0028,-0.0584,246.52,"(250699362, 250708641)"
9128361,2098,Car,1153.59,17.875822,37.983303,23.733994,4.0084,-0.6439,0.0495,256.12,"(250699362, 250708641)"
9128481,2098,Car,1153.59,17.875822,37.983306,23.734,0.0003,-0.0003,-0.0,260.92,"(250699362, 250708641)"
9128601,2098,Car,1153.59,17.875822,37.983306,23.734,0.0,0.0,0.0,265.72,"(250699362, 250708641)"
9128661,2098,Car,1153.59,17.875822,37.983306,23.734,0.0,0.0,0.0,268.12,"(250699362, 250708641)"
9128781,2098,Car,1153.59,17.875822,37.983306,23.734,0.0,0.0,0.0,272.92,"(250699362, 250708641)"
9128901,2098,Car,1153.59,17.875822,37.983306,23.734,0.003,0.0073,0.0,277.72,"(250699362, 250708641)"
9128961,2098,Car,1153.59,17.875822,37.983317,23.734021,8.5845,1.093,0.0837,280.12,"(250699362, 250708641)"
9129081,2098,Car,1153.59,17.875822,37.98342,23.734242,19.8874,-0.6347,0.0208,284.92,"(250699362, 250708641)"
9129201,2098,Car,1153.59,17.875822,37.983544,23.734491,22.0293,0.1808,-0.0423,289.72,"(250708641, 250708556)"
9129261,2098,Car,1153.59,17.875822,37.983616,23.734624,19.9841,-0.2749,0.0631,292.12,"(250708641, 250708556)"
9129381,2098,Car,1153.59,17.875822,37.983732,23.734843,14.7028,-0.351,0.2191,296.92,"(250708641, 250708556)"
9129429,2098,Car,1153.59,17.875822,37.983766,23.734915,13.7229,0.1214,0.038,298.84,"(250708641, 250708556)"
