,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
21170694,5116,Car,1547.61,25.361417,37.976211,23.736493,22.3821,0.0762,-0.1346,371.52,"(6220792258, 954712407)"
21170754,5116,Car,1547.61,25.361417,37.976231,23.736346,20.8625,0.7178,0.4485,373.92,"(6220792258, 954712407)"
21170814,5116,Car,1547.61,25.361417,37.976251,23.736205,17.5662,0.8085,0.0344,376.32,"(6220792258, 954712407)"
21170874,5116,Car,1547.61,25.361417,37.976271,23.736076,17.424,1.0879,0.6376,378.72,"(954712407, 250691827)"
21170934,5116,Car,1547.61,25.361417,37.976336,23.735954,18.4749,-0.8705,1.1754,381.12,"(954712407, 250691827)"
21170994,5116,Car,1547.61,25.361417,37.976408,23.73591,8.921,-0.399,0.2935,383.52,"(954712407, 250691827)"
21171054,5116,Car,1547.61,25.361417,37.976463,23.735905,13.8658,1.5913,0.0882,385.92,"(954712407, 250691827)"
21171114,5116,Car,1547.61,25.361417,37.97657,23.735901,21.641,2.0058,0.3985,388.32,"(250691827, 3339821648)"
21171174,5116,Car,1547.61,25.361417,37.976735,23.735908,30.3343,0.3298,-0.451,390.72,"(250691827, 3339821648)"
21171234,5116,Car,1547.61,25.361417,37.97689,23.735897,19.2896,-0.4342,-0.7,393.12,"(250691827, 3339821648)"
21171294,5116,Car,1547.61,25.361417,37.977016,23.735834,26.9868,0.3165,-0.5959,395.52,"(3339821648, 250691723)"
21171354,5116,Car,1547.61,25.361417,37.977163,23.735714,30.1783,0.0259,-0.1413,397.92,"(3339821648, 250691723)"
21171414,5116,Car,1547.61,25.361417,37.977311,23.735582,29.2116,0.3544,0.0115,400.32,"(3339821648, 250691723)"
21171474,5116,Car,1547.61,25.361417,37.977462,23.735453,29.2232,-0.6297,-0.3274,402.72,"(3339821648, 250691723)"
21171534,5116,Car,1547.61,25.361417,37.9776,23.735328,28.2979,0.3879,0.2373,405.12,"(3339821648, 250691723)"
21171594,5116,Car,1547.61,25.361417,37.977745,23.735204,28.2567,-0.1347,-0.0637,407.52,"(3339821648, 250691723)"
21171654,5116,Car,1547.61,25.361417,37.977892,23.735078,30.5322,-0.0353,-0.1265,409.92,"(3339821648, 250691723)"
21171714,5116,Car,1547.61,25.361417,37.978043,23.734941,32.5542,0.7622,0.1299,412.32,"(3339821648, 250691723)"
21171774,5116,Car,1547.61,25.361417,37.978207,23.734791,33.735,0.2108,-0.0409,414.72,"(250691723, 250691724)"
21171834,5116,Car,1547.61,25.361417,37.97838,23.734637,38.5166,1.1411,0.034,417.12,"(250691723, 250691724)"
21171894,5116,Car,1547.61,25.361417,37.978591,23.734457,42.0326,-0.95,-0.0451,419.52,"(250691723, 250691724)"
21171954,5116,Car,1547.61,25.361417,37.978793,23.734283,39.7522,-0.3162,0.071,421.92,"(250691724, 250698924)"
21172014,5116,Car,1547.61,25.361417,37.978984,23.734116,35.6588,-0.8106,-0.3325,424.32,"(250691724, 250698924)"
21172074,5116,Car,1547.61,25.361417,37.97915,23.733958,34.7278,-0.171,-0.1072,426.72,"(250691724, 250698924)"
21172134,5116,Car,1547.61,25.361417,37.979318,23.733802,34.4124,0.1801,-0.0237,429.12,"(250691724, 250698924)"
21172194,5116,Car,1547.61,25.361417,37.979488,23.733653,33.268,-0.213,-0.3634,431.52,"(250698924, 250698926)"
21172254,5116,Car,1547.61,25.361417,37.97965,23.733505,34.5557,0.6949,0.0646,433.92,"(250698924, 250698926)"
21172314,5116,Car,1547.61,25.361417,37.97983,23.733345,37.4146,0.1446,0.0663,436.32,"(250698924, 250698926)"
21172374,5116,Car,1547.61,25.361417,37.980015,23.733186,36.8641,0.0465,-0.0037,438.72,"(250698924, 250698926)"
21172434,5116,Car,1547.61,25.361417,37.980202,23.73303,37.7077,0.0797,-0.0618,441.12,"(250698924, 250698926)"
21172494,5116,Car,1547.61,25.361417,37.980395,23.732865,40.3225,0.003,0.0683,443.52,"(250698924, 250698926)"
21172554,5116,Car,1547.61,25.361417,37.980594,23.732697,39.1218,-0.17,-0.2205,445.92,"(250698924, 250698926)"
21172614,5116,Car,1547.61,25.361417,37.98078,23.732526,37.6205,-0.2184,-0.0227,448.32,"(250698924, 250698926)"
21172674,5116,Car,1547.61,25.361417,37.980956,23.73236,32.704,-1.3775,0.1567,450.72,"(250698924, 250698926)"
21172734,5116,Car,1547.61,25.361417,37.981102,23.732232,28.1862,-0.2899,0.0445,453.12,"(250698926, 250699982)"
21172794,5116,Car,1547.61,25.361417,37.981237,23.732117,27.4039,0.2961,-0.0958,455.52,"(250698926, 250699982)"
21172854,5116,Car,1547.61,25.361417,37.981379,23.731992,31.2721,1.1489,0.0227,457.92,"(250698926, 250699982)"
21172914,5116,Car,1547.61,25.361417,37.981564,23.731833,42.4461,1.0686,0.0576,460.32,"(250699982, 250699983)"
21172974,5116,Car,1547.61,25.361417,37.981799,23.731633,51.5747,0.7859,-0.1496,462.72,"(250699982, 250699983)"
21173034,5116,Car,1547.61,25.361417,37.982068,23.7314,55.1306,-0.1937,0.3664,465.12,"(250699983, 250702474)"
21173094,5116,Car,1547.61,25.361417,37.982332,23.731178,49.374,-0.6431,-0.0974,467.52,"(250702474, 250700248)"
21173154,5116,Car,1547.61,25.361417,37.982565,23.730977,45.1716,-0.2418,0.0284,469.92,"(250702474, 250700248)"
21173214,5116,Car,1547.61,25.361417,37.982785,23.730791,42.1186,-1.594,0.0389,472.32,"(250702474, 250700248)"
21173274,5116,Car,1547.61,25.361417,37.982952,23.730652,25.0825,-1.811,0.0105,474.72,"(250702474, 250700248)"
21173334,5116,Car,1547.61,25.361417,37.983041,23.730579,10.7712,-1.2591,-0.0198,477.12,"(250702474, 250700248)"
21173394,5116,Car,1547.61,25.361417,37.983077,23.730548,3.7491,-1.0821,-0.0012,479.52,"(250702474, 250700248)"
21173454,5116,Car,1547.61,25.361417,37.98308,23.730545,0.4567,0.4679,-0.0017,481.92,"(250702474, 250700248)"
21173514,5116,Car,1547.61,25.361417,37.983085,23.730542,0.003,-0.0068,-0.0,484.32,"(250702474, 250700248)"
21173574,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,486.72,"(250702474, 250700248)"
21173634,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,489.12,"(250702474, 250700248)"
21173694,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,491.52,"(250702474, 250700248)"
21173754,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,493.92,"(250702474, 250700248)"
21173814,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,496.32,"(250702474, 250700248)"
21173874,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,498.72,"(250702474, 250700248)"
21173934,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,501.12,"(250702474, 250700248)"
21173994,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,503.52,"(250702474, 250700248)"
21174054,5116,Car,1547.61,25.361417,37.983085,23.730542,0.0,0.0,0.0,505.92,"(250702474, 250700248)"
21174114,5116,Car,1547.61,25.361417,37.983088,23.73054,3.5653,1.1417,0.0516,508.32,"(250702474, 250700248)"
21174174,5116,Car,1547.61,25.361417,37.98313,23.730504,16.0057,2.0172,-0.0216,510.72,"(250702474, 250700248)"
21174234,5116,Car,1547.61,25.361417,37.983246,23.730409,28.637,0.7947,-0.1818,513.12,"(250700248, 250714051)"
21174294,5116,Car,1547.61,25.361417,37.983403,23.730274,33.4363,0.3964,0.0559,515.52,"(250700248, 250714051)"
21174414,5116,Car,1547.61,25.361417,37.983696,23.730024,23.4455,-1.3262,-0.8464,520.32,"(250700248, 250714051)"
21174474,5116,Car,1547.61,25.361417,37.983774,23.729906,19.0157,1.0024,-0.6387,522.72,"(250700248, 250714051)"
21174534,5116,Car,1547.61,25.361417,37.983818,23.729747,23.8666,0.6344,-0.6489,525.12,"(250700248, 250714051)"
21174594,5116,Car,1547.61,25.361417,37.983847,23.729551,26.5325,-0.309,-0.024,527.52,"(250700248, 250714051)"
21174714,5116,Car,1547.61,25.361417,37.983901,23.729199,16.7057,-0.4412,-0.0477,532.32,"(250714051, 262236447)"
21174774,5116,Car,1547.61,25.361417,37.98392,23.729069,19.8415,1.0735,0.0911,534.72,"(250714051, 262236447)"
21174834,5116,Car,1547.61,25.361417,37.983943,23.728911,20.0685,0.107,0.1208,537.12,"(250714051, 262236447)"
21174894,5116,Car,1547.61,25.361417,37.98397,23.728756,20.3645,-0.6063,0.7208,539.52,"(250714051, 262236447)"
21175014,5116,Car,1547.61,25.361417,37.984097,23.728553,17.4088,0.0303,0.718,544.32,"(250714051, 262236447)"
21175074,5116,Car,1547.61,25.361417,37.9842,23.7285,21.2412,0.4747,-0.4068,546.72,"(250714051, 262236447)"
21175134,5116,Car,1547.61,25.361417,37.984312,23.728406,22.5521,-0.5084,-0.8706,549.12,"(250714051, 262236447)"
21175194,5116,Car,1547.61,25.361417,37.984383,23.728273,20.348,-0.2812,-0.8789,551.52,"(250714051, 262236447)"
21175314,5116,Car,1547.61,25.361417,37.984405,23.728019,16.7124,0.895,0.0156,556.32,"(262236447, 250720871)"
21175374,5116,Car,1547.61,25.361417,37.984382,23.727874,22.9135,0.2216,-0.7604,558.72,"(262236447, 250720871)"
21175434,5116,Car,1547.61,25.361417,37.984325,23.727732,19.3322,0.0775,-0.1848,561.12,"(262236447, 250720871)"
21175494,5116,Car,1547.61,25.361417,37.984266,23.727607,18.805,-0.0065,0.7005,563.52,"(262236447, 250720871)"
21175614,5116,Car,1547.61,25.361417,37.984255,23.72727,27.6806,0.1981,0.1238,568.32,"(262236447, 250720871)"
21175674,5116,Car,1547.61,25.361417,37.98429,23.727039,33.9851,-0.0537,-0.0417,570.72,"(262236447, 250720871)"
21175734,5116,Car,1547.61,25.361417,37.984333,23.726783,35.5614,-0.1093,-0.1334,573.12,"(250720871, 250720872)"
21175794,5116,Car,1547.61,25.361417,37.984377,23.726516,34.9097,-0.0825,-0.1461,575.52,"(250720871, 250720872)"
21175914,5116,Car,1547.61,25.361417,37.984465,23.725967,39.0291,0.2624,0.1082,580.32,"(250720871, 250720872)"
21175974,5116,Car,1547.61,25.361417,37.984517,23.72567,40.3681,-0.1385,-0.1608,582.72,"(250720871, 250720872)"
21176034,5116,Car,1547.61,25.361417,37.984564,23.725376,39.0149,0.0563,-0.2651,585.12,"(250720872, 250720873)"
21176094,5116,Car,1547.61,25.361417,37.984609,23.725071,43.5854,0.4588,0.279,587.52,"(250720872, 250720873)"
21176186,5116,Car,1547.61,25.361417,37.984707,23.724551,42.7945,-5.3558,1.6357,591.2,"(250720873, 250720874)"
