,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
4428084,914,Taxi,1688.57,19.632,37.99102,23.736301,32.5957,0.0876,0.1079,2.56,"(358464361, 631608665)"
4428144,914,Taxi,1688.57,19.632,37.991052,23.736093,19.7191,-1.9904,0.0763,4.96,"(358464361, 631608665)"
4428204,914,Taxi,1688.57,19.632,37.991071,23.735992,9.4332,-1.2326,-0.086,7.36,"(358464361, 631608665)"
4428324,914,Taxi,1688.57,19.632,37.991077,23.735948,1.2867,-0.3262,0.0063,12.16,"(358464361, 631608665)"
4428384,914,Taxi,1688.57,19.632,37.991077,23.735947,0.0,-0.0,0.0,14.56,"(358464361, 631608665)"
4428444,914,Taxi,1688.57,19.632,37.991077,23.735947,0.0,0.0,0.0,16.96,"(358464361, 631608665)"
4428564,914,Taxi,1688.57,19.632,37.991077,23.735944,0.62,-0.1233,-0.0112,21.76,"(358464361, 631608665)"
4428984,914,Taxi,1688.57,19.632,37.991124,23.73562,25.0811,0.7387,-0.1765,38.56,"(631608665, 625958232)"
4429044,914,Taxi,1688.57,19.632,37.99114,23.735413,28.8573,0.0963,0.2901,40.96,"(631608665, 625958232)"
4429284,914,Taxi,1688.57,19.632,37.991256,23.734619,21.8167,-0.5514,0.1447,50.56,"(631608665, 625958232)"
4429344,914,Taxi,1688.57,19.632,37.99128,23.734471,18.3307,-0.1368,0.0533,52.96,"(631608665, 625958232)"
4429584,914,Taxi,1688.57,19.632,37.991398,23.733717,31.1622,0.2332,-0.0559,62.56,"(625958232, 516020343)"
4429764,914,Taxi,1688.57,19.632,37.991507,23.733031,26.5016,-0.4895,0.0101,69.76,"(625958232, 516020343)"
4429884,914,Taxi,1688.57,19.632,37.991561,23.732682,22.5058,0.1237,0.0191,74.56,"(516020343, 358464177)"
4430004,914,Taxi,1688.57,19.632,37.991618,23.732324,24.3201,-0.3261,-0.0145,79.36,"(358464177, 516020362)"
4430064,914,Taxi,1688.57,19.632,37.991645,23.732153,21.4119,-0.2707,-0.0092,81.76,"(358464177, 516020362)"
4430184,914,Taxi,1688.57,19.632,37.991689,23.731883,16.9124,-0.2297,0.0332,86.56,"(358464177, 516020362)"
4430304,914,Taxi,1688.57,19.632,37.991715,23.731722,2.8704,-0.8708,0.0359,91.36,"(516020362, 5581434217)"
4430364,914,Taxi,1688.57,19.632,37.991716,23.731716,0.0088,-0.0098,-0.0,93.76,"(516020362, 5581434217)"
4430484,914,Taxi,1688.57,19.632,37.991716,23.731714,0.9935,-0.0843,0.0013,98.56,"(516020362, 5581434217)"
4430604,914,Taxi,1688.57,19.632,37.991719,23.731696,4.3391,0.7321,0.0048,103.36,"(516020362, 5581434217)"
4430664,914,Taxi,1688.57,19.632,37.991729,23.731635,12.586,1.0016,0.1069,105.76,"(516020362, 5581434217)"
4430784,914,Taxi,1688.57,19.632,37.991735,23.731404,16.6649,0.7417,-1.0196,110.56,"(5581434217, 6910572379)"
4430904,914,Taxi,1688.57,19.632,37.991522,23.731229,25.3801,0.364,-0.1955,115.36,"(6910572379, 5581434215)"
4430964,914,Taxi,1688.57,19.632,37.991363,23.731173,29.4415,0.6487,-0.1319,117.76,"(5581434215, 97788477)"
4431084,914,Taxi,1688.57,19.632,37.990975,23.731055,36.6336,-0.1294,0.2722,122.56,"(97788477, 97788216)"
4431204,914,Taxi,1688.57,19.632,37.990582,23.730928,27.7183,-0.8174,-0.1549,127.36,"(97788477, 97788216)"
4431384,914,Taxi,1688.57,19.632,37.990297,23.730856,6.7375,-0.7059,0.0209,134.56,"(97788477, 97788216)"
4431444,914,Taxi,1688.57,19.632,37.990276,23.730851,0.7007,-0.3292,-0.0341,136.96,"(97788477, 97788216)"
4431504,914,Taxi,1688.57,19.632,37.990277,23.730851,0.0,-0.0,-0.0,139.36,"(97788216, 597677303)"
4431684,914,Taxi,1688.57,19.632,37.990277,23.730851,0.0,0.0,0.0,146.56,"(97788216, 597677303)"
4431744,914,Taxi,1688.57,19.632,37.990277,23.730851,0.0,0.0,0.0,148.96,"(97788216, 597677303)"
4431804,914,Taxi,1688.57,19.632,37.990277,23.730851,0.0001,0.0003,-0.0,151.36,"(97788216, 597677303)"
4431924,914,Taxi,1688.57,19.632,37.990265,23.730848,0.1504,-0.0974,0.0082,156.16,"(97788216, 597677303)"
4431984,914,Taxi,1688.57,19.632,37.990266,23.730848,0.0,-0.0,-0.0,158.56,"(97788216, 597677303)"
4432044,914,Taxi,1688.57,19.632,37.990266,23.730848,0.0046,0.0091,-0.0,160.96,"(97788216, 597677303)"
4432104,914,Taxi,1688.57,19.632,37.990258,23.730845,3.8724,0.9325,-0.001,163.36,"(97788216, 597677303)"
4432224,914,Taxi,1688.57,19.632,37.990125,23.730811,15.0561,0.0409,-0.03,168.16,"(97788216, 597677303)"
4432284,914,Taxi,1688.57,19.632,37.990039,23.730791,13.6783,-0.1717,-0.1592,170.56,"(97788216, 597677303)"
4432344,914,Taxi,1688.57,19.632,37.989956,23.730772,15.1,0.1747,0.0062,172.96,"(97788216, 597677303)"
4432404,914,Taxi,1688.57,19.632,37.989864,23.730749,16.092,0.2265,-0.0059,175.36,"(97788216, 597677303)"
4432524,914,Taxi,1688.57,19.632,37.989631,23.730693,22.8018,0.3161,-0.1405,180.16,"(97788216, 597677303)"
4432584,914,Taxi,1688.57,19.632,37.989483,23.730664,27.1838,0.803,-0.0442,182.56,"(597677303, 961530639)"
4432644,914,Taxi,1688.57,19.632,37.989311,23.730629,29.4755,0.2194,-0.1269,184.96,"(597677303, 961530639)"
4432704,914,Taxi,1688.57,19.632,37.98912,23.73059,35.7491,0.4922,0.0246,187.36,"(961530639, 97788213)"
4432824,914,Taxi,1688.57,19.632,37.988698,23.730493,35.6624,0.5625,0.2627,192.16,"(961530639, 97788213)"
4432884,914,Taxi,1688.57,19.632,37.988483,23.730433,36.0628,-0.3103,-0.1426,194.56,"(97788213, 97788195)"
4432944,914,Taxi,1688.57,19.632,37.988278,23.730379,34.1029,-0.1002,0.3202,196.96,"(97788213, 97788195)"
4433004,914,Taxi,1688.57,19.632,37.98808,23.730318,33.9802,-0.0305,-0.2106,199.36,"(97788213, 97788195)"
4433124,914,Taxi,1688.57,19.632,37.987694,23.730229,31.5455,0.1168,0.171,204.16,"(97788213, 97788195)"
4433184,914,Taxi,1688.57,19.632,37.987496,23.730179,36.0267,0.6113,-0.1921,206.56,"(97788195, 97788192)"
4433244,914,Taxi,1688.57,19.632,37.987269,23.730125,40.746,0.3861,-0.149,208.96,"(97788195, 97788192)"
4433304,914,Taxi,1688.57,19.632,37.987023,23.730075,42.2223,0.2918,0.1611,211.36,"(97788192, 516020524)"
4433424,914,Taxi,1688.57,19.632,37.986541,23.729954,38.6004,0.0831,0.0443,216.16,"(97788192, 516020524)"
4433484,914,Taxi,1688.57,19.632,37.986317,23.729897,36.8248,-0.3082,-0.1014,218.56,"(516020524, 250714052)"
4433544,914,Taxi,1688.57,19.632,37.986108,23.72985,35.4543,0.447,-0.1332,220.96,"(516020524, 250714052)"
4433604,914,Taxi,1688.57,19.632,37.985887,23.7298,39.2429,0.3313,0.3059,223.36,"(250714052, 250714050)"
4433724,914,Taxi,1688.57,19.632,37.985409,23.729675,43.0513,0.2215,0.1559,228.16,"(250714052, 250714050)"
4433784,914,Taxi,1688.57,19.632,37.985155,23.729609,43.3792,0.1263,-0.2315,230.56,"(250714050, 250714051)"
4433844,914,Taxi,1688.57,19.632,37.984897,23.729547,44.4724,0.2874,0.2501,232.96,"(250714050, 250714051)"
4433904,914,Taxi,1688.57,19.632,37.984643,23.729478,41.4955,0.3847,-0.2633,235.36,"(250714050, 250714051)"
4434024,914,Taxi,1688.57,19.632,37.984154,23.729375,25.3764,-1.2945,0.5516,240.16,"(250714050, 250714051)"
4434084,914,Taxi,1688.57,19.632,37.984026,23.72931,23.8448,-0.115,1.3886,242.56,"(250714050, 250714051)"
4434144,914,Taxi,1688.57,19.632,37.98394,23.729172,23.5771,-0.2745,1.2671,244.96,"(250714051, 262236447)"
4434204,914,Taxi,1688.57,19.632,37.983912,23.729011,18.7605,-0.9245,0.7023,247.36,"(250714051, 262236447)"
4434324,914,Taxi,1688.57,19.632,37.983925,23.728843,9.1745,0.5466,0.081,252.16,"(250714051, 262236447)"
4434384,914,Taxi,1688.57,19.632,37.983939,23.728751,16.1857,0.621,0.4262,254.56,"(250714051, 262236447)"
4434504,914,Taxi,1688.57,19.632,37.984076,23.728525,19.2308,-0.4267,0.8151,259.36,"(250714051, 262236447)"
4434624,914,Taxi,1688.57,19.632,37.984274,23.728403,22.0258,0.2244,-1.1964,264.16,"(250714051, 262236447)"
4434684,914,Taxi,1688.57,19.632,37.984351,23.728264,22.7927,0.0386,-1.0072,266.56,"(250714051, 262236447)"
4434804,914,Taxi,1688.57,19.632,37.984362,23.727906,25.5655,0.1497,-1.1515,271.36,"(262236447, 250720871)"
4434924,914,Taxi,1688.57,19.632,37.984214,23.727561,24.0146,-0.3311,1.2734,276.16,"(262236447, 250720871)"
4434984,914,Taxi,1688.57,19.632,37.984199,23.727401,18.6367,0.0288,0.6332,278.56,"(262236447, 250720871)"
4435104,914,Taxi,1688.57,19.632,37.984246,23.727093,22.6113,0.2072,0.0119,283.36,"(262236447, 250720871)"
4435224,914,Taxi,1688.57,19.632,37.984306,23.726732,25.8043,-0.0505,0.0366,288.16,"(250720871, 250720872)"
4435284,914,Taxi,1688.57,19.632,37.984338,23.726545,24.2754,-0.2954,-0.0761,290.56,"(250720871, 250720872)"
4435404,914,Taxi,1688.57,19.632,37.98439,23.726226,17.746,-0.4796,-0.0479,295.36,"(250720871, 250720872)"
4435524,914,Taxi,1688.57,19.632,37.984432,23.725977,14.9107,-0.353,-0.0569,300.16,"(250720871, 250720872)"
4435584,914,Taxi,1688.57,19.632,37.984449,23.725873,13.4496,-0.0688,0.0481,302.56,"(250720871, 250720872)"
4435704,914,Taxi,1688.57,19.632,37.984483,23.725681,12.9768,-0.0558,-0.0559,307.36,"(250720871, 250720872)"
4435764,914,Taxi,1688.57,19.632,37.984494,23.725587,12.126,-0.0935,-1.1115,309.76,"(250720871, 250720872)"
4435824,914,Taxi,1688.57,19.632,37.984457,23.725512,12.9928,0.2286,-0.8194,312.16,"(250720872, 250663746)"
4435825,914,Taxi,1688.57,19.632,37.984456,23.725511,13.0181,0.2007,-0.7594,312.2,"(250720872, 250663746)"
