,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
6630159,1463,Car,346.19,19.138114,37.982326,23.735219,16.927,-1.0875,-0.5469,3.32,"(8446047162, 10134034285)"
6630219,1463,Car,346.19,19.138114,37.982396,23.735159,12.131,-3.3277,-0.0064,5.72,"(8446047162, 10134034285)"
6630399,1463,Car,346.19,19.138114,37.982405,23.735151,0.0,0.0,0.0,12.92,"(8446047162, 10134034285)"
6630459,1463,Car,346.19,19.138114,37.982405,23.735151,0.0,0.0,0.0,15.32,"(8446047162, 10134034285)"
6630579,1463,Car,346.19,19.138114,37.982464,23.7351,15.9308,0.9242,0.3713,20.12,"(8446047162, 10134034285)"
6630639,1463,Car,346.19,19.138114,37.982571,23.735006,25.8251,-1.3284,0.4669,22.52,"(10134034285, 250699711)"
6630699,1463,Car,346.19,19.138114,37.982669,23.734928,26.6268,3.4796,0.299,24.92,"(10134034285, 250699711)"
6630759,1463,Car,346.19,19.138114,37.982823,23.734811,26.6534,-0.4597,-0.0283,27.32,"(10134034285, 250699711)"
6630939,1463,Car,346.19,19.138114,37.983253,23.734479,28.7799,-0.3598,-0.1878,34.52,"(250699711, 250708641)"
6630999,1463,Car,346.19,19.138114,37.98339,23.73436,27.2721,-0.3964,0.2319,36.92,"(250699711, 250708641)"
6631059,1463,Car,346.19,19.138114,37.983535,23.734241,30.359,-0.2542,0.1525,39.32,"(250708641, 250706958)"
6631119,1463,Car,346.19,19.138114,37.983688,23.734119,30.0223,-0.2761,-0.0992,41.72,"(250708641, 250706958)"
6631239,1463,Car,346.19,19.138114,37.98399,23.73388,30.498,0.0032,0.0191,46.52,"(250706958, 388172075)"
6631299,1463,Car,346.19,19.138114,37.984142,23.733756,29.9092,-0.2815,0.3139,48.92,"(250706958, 388172075)"
6631359,1463,Car,346.19,19.138114,37.984289,23.73364,30.051,0.5079,0.2439,51.32,"(250706958, 388172075)"
6631419,1463,Car,346.19,19.138114,37.984434,23.733529,24.6647,-0.8645,0.1173,53.72,"(250706958, 388172075)"
6631539,1463,Car,346.19,19.138114,37.984642,23.733367,17.8302,-0.6623,-0.0885,58.52,"(388172075, 250700339)"
6631599,1463,Car,346.19,19.138114,37.984711,23.733314,11.5314,-0.6773,-0.5978,60.92,"(388172075, 250700339)"
6631659,1463,Car,346.19,19.138114,37.984776,23.733262,14.5721,-0.2356,-0.3653,63.32,"(250700339, 250706959)"
6631719,1463,Car,346.19,19.138114,37.984854,23.733201,17.1099,0.2616,-0.2852,65.72,"(250700339, 250706959)"
6631787,1463,Car,346.19,19.138114,37.98496,23.733112,20.0294,-0.1112,0.0224,68.44,"(250700339, 250706959)"
