,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
75890,21,Taxi,562.8,2.425852,37.983779,23.728123,8.8605,0.0922,-0.0104,0.0,"(7214467394, 363357735)"
75950,21,Taxi,562.8,2.425852,37.983771,23.728185,6.1626,-1.1334,0.0503,2.4,"(7214467394, 363357735)"
76010,21,Taxi,562.8,2.425852,37.983769,23.728199,0.1539,-0.1873,-0.0028,4.8,"(7214467394, 363357735)"
76070,21,Taxi,562.8,2.425852,37.983769,23.728199,1.0513,0.7017,0.0341,7.2,"(7214467394, 363357735)"
76130,21,Taxi,562.8,2.425852,37.983763,23.728244,10.9251,0.8541,-0.0482,9.6,"(7214467394, 363357735)"
76190,21,Taxi,562.8,2.425852,37.983747,23.728351,17.264,0.3796,0.2787,12.0,"(7214467394, 363357735)"
76250,21,Taxi,562.8,2.425852,37.983711,23.728483,21.1987,0.8126,1.0549,14.4,"(7214467394, 363357735)"
76310,21,Taxi,562.8,2.425852,37.98361,23.728625,28.0206,0.0525,0.6632,16.8,"(7214467394, 363357735)"
76370,21,Taxi,562.8,2.425852,37.983474,23.728749,26.6272,-0.7622,0.0687,19.2,"(7214467394, 363357735)"
76430,21,Taxi,562.8,2.425852,37.983356,23.728849,21.7269,-0.4388,0.0474,21.6,"(7214467394, 363357735)"
76490,21,Taxi,562.8,2.425852,37.983259,23.72893,17.1381,-0.4856,-0.494,24.0,"(7214467394, 363357735)"
76610,21,Taxi,562.8,2.425852,37.983229,23.729118,11.2496,-0.6038,-1.1775,28.8,"(363357735, 250714051)"
76670,21,Taxi,562.8,2.425852,37.983287,23.729154,12.3532,0.6055,-0.2959,31.2,"(363357735, 250714051)"
76730,21,Taxi,562.8,2.425852,37.983371,23.729179,16.3537,1.9171,-0.241,33.6,"(363357735, 250714051)"
76790,21,Taxi,562.8,2.425852,37.983609,23.729249,47.8809,-13.7956,-0.205,36.0,"(363357735, 250714051)"
76850,21,Taxi,562.8,2.425852,37.983636,23.729258,8.276,4.069,0.1484,38.4,"(363357735, 250714051)"
76970,21,Taxi,562.8,2.425852,37.983856,23.72928,17.3466,-0.5307,-0.6326,43.2,"(363357735, 250714051)"
77030,21,Taxi,562.8,2.425852,37.983936,23.729244,12.7511,0.0382,-1.0737,45.6,"(250714051, 262236447)"
77090,21,Taxi,562.8,2.425852,37.983984,23.729147,18.0728,0.5923,-0.4396,48.0,"(250714051, 262236447)"
77150,21,Taxi,562.8,2.425852,37.984008,23.729043,7.5085,-1.4987,-0.1364,50.4,"(250714051, 262236447)"
77270,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,-0.0,0.0,55.2,"(250714051, 262236447)"
77330,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,57.6,"(250714051, 262236447)"
77390,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,60.0,"(250714051, 262236447)"
77450,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,62.4,"(250714051, 262236447)"
77570,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,67.2,"(250714051, 262236447)"
77690,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,72.0,"(250714051, 262236447)"
77750,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,74.4,"(250714051, 262236447)"
77810,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,76.8,"(250714051, 262236447)"
77870,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,79.2,"(250714051, 262236447)"
77990,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0,0.0,0.0,84.0,"(250714051, 262236447)"
78050,21,Taxi,562.8,2.425852,37.984011,23.729021,0.0003,0.0001,-0.0,86.4,"(250714051, 262236447)"
78110,21,Taxi,562.8,2.425852,37.984014,23.72901,6.0731,1.7171,-0.0153,88.8,"(250714051, 262236447)"
78170,21,Taxi,562.8,2.425852,37.984027,23.728932,11.2702,-0.317,0.0086,91.2,"(250714051, 262236447)"
78290,21,Taxi,562.8,2.425852,37.98404,23.728835,1.1065,-0.5134,-0.0203,96.0,"(250714051, 262236447)"
78350,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0005,-0.0001,0.0,98.4,"(250714051, 262236447)"
78410,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,100.8,"(250714051, 262236447)"
78470,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,103.2,"(250714051, 262236447)"
78590,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,108.0,"(250714051, 262236447)"
78650,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,110.4,"(250714051, 262236447)"
78710,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,112.8,"(250714051, 262236447)"
78770,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,115.2,"(250714051, 262236447)"
78890,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,120.0,"(250714051, 262236447)"
78950,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,122.4,"(250714051, 262236447)"
79010,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,124.8,"(250714051, 262236447)"
79070,21,Taxi,562.8,2.425852,37.98404,23.728835,0.0,0.0,0.0,127.2,"(250714051, 262236447)"
79190,21,Taxi,562.8,2.425852,37.98404,23.728808,3.4295,-0.0762,-0.0353,132.0,"(250714051, 262236447)"
79250,21,Taxi,562.8,2.425852,37.984037,23.728785,2.8141,-0.1277,-0.01,134.4,"(250714051, 262236447)"
79310,21,Taxi,562.8,2.425852,37.984035,23.72877,2.845,0.6232,0.1005,136.8,"(250714051, 262236447)"
79490,21,Taxi,562.8,2.425852,37.984121,23.728645,5.1304,-0.6009,-0.0713,144.0,"(250714051, 262236447)"
79550,21,Taxi,562.8,2.425852,37.984138,23.728636,1.1086,-0.5914,-0.0696,146.4,"(250714051, 262236447)"
79610,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,148.8,"(250714051, 262236447)"
79730,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,153.6,"(250714051, 262236447)"
79790,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,156.0,"(250714051, 262236447)"
79850,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,158.4,"(250714051, 262236447)"
79910,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,160.8,"(250714051, 262236447)"
80030,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,165.6,"(250714051, 262236447)"
80090,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,168.0,"(250714051, 262236447)"
80150,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,170.4,"(250714051, 262236447)"
80210,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,172.8,"(250714051, 262236447)"
80330,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,177.6,"(250714051, 262236447)"
80390,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,180.0,"(250714051, 262236447)"
80450,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,182.4,"(250714051, 262236447)"
80510,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,184.8,"(250714051, 262236447)"
80630,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,189.6,"(250714051, 262236447)"
80690,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,192.0,"(250714051, 262236447)"
80750,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,194.4,"(250714051, 262236447)"
80810,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,196.8,"(250714051, 262236447)"
80930,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,201.6,"(250714051, 262236447)"
80990,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,204.0,"(250714051, 262236447)"
81050,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,206.4,"(250714051, 262236447)"
81110,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,208.8,"(250714051, 262236447)"
81230,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,213.6,"(250714051, 262236447)"
81290,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,216.0,"(250714051, 262236447)"
81350,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,218.4,"(250714051, 262236447)"
81410,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,220.8,"(250714051, 262236447)"
81530,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,225.6,"(250714051, 262236447)"
81590,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,228.0,"(250714051, 262236447)"
81650,21,Taxi,562.8,2.425852,37.984139,23.728636,0.0,0.0,0.0,230.4,"(250714051, 262236447)"
