,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
16049251,3792,Taxi,1164.43,21.528035,37.975823,23.735797,40.1239,0.1209,-0.0193,245.52,"(2511789008, 250691827)"
16049611,3792,Taxi,1164.43,21.528035,37.976782,23.735855,19.4888,-0.1185,-0.3035,259.92,"(250691827, 3339821648)"
16049731,3792,Taxi,1164.43,21.528035,37.976995,23.735802,12.2911,-1.5999,-0.4594,264.72,"(3339821648, 250691723)"
16049911,3792,Taxi,1164.43,21.528035,37.977055,23.735754,0.0,0.0,0.0,271.92,"(3339821648, 250691723)"
16050031,3792,Taxi,1164.43,21.528035,37.977055,23.735754,0.0,0.0,0.0,276.72,"(3339821648, 250691723)"
16050211,3792,Taxi,1164.43,21.528035,37.977055,23.735754,0.0,0.0,0.0,283.92,"(3339821648, 250691723)"
16050331,3792,Taxi,1164.43,21.528035,37.977055,23.735754,0.0112,-0.0179,0.0,288.72,"(3339821648, 250691723)"
16050511,3792,Taxi,1164.43,21.528035,37.977296,23.735549,29.2419,0.1943,-0.059,295.92,"(3339821648, 250691723)"
16050631,3792,Taxi,1164.43,21.528035,37.977559,23.735327,22.2928,-0.3078,-0.2276,300.72,"(3339821648, 250691723)"
16050811,3792,Taxi,1164.43,21.528035,37.977821,23.735098,15.9905,0.5872,0.2216,307.92,"(3339821648, 250691723)"
16050931,3792,Taxi,1164.43,21.528035,37.978056,23.734896,32.5046,1.1073,0.0407,312.72,"(3339821648, 250691723)"
16051111,3792,Taxi,1164.43,21.528035,37.978629,23.734418,43.5774,0.0851,-0.1626,319.92,"(250691723, 250691724)"
16051231,3792,Taxi,1164.43,21.528035,37.979044,23.734064,39.5319,-0.2196,0.4924,324.72,"(250691724, 250698924)"
16051411,3792,Taxi,1164.43,21.528035,37.979529,23.733652,15.2125,-1.3674,-0.1013,331.92,"(250698924, 250698926)"
16051531,3792,Taxi,1164.43,21.528035,37.979617,23.733572,5.2762,0.5717,0.0153,336.72,"(250698924, 250698926)"
16051711,3792,Taxi,1164.43,21.528035,37.979883,23.733334,26.2111,0.5808,0.1671,343.92,"(250698924, 250698926)"
16051831,3792,Taxi,1164.43,21.528035,37.98021,23.733062,38.3005,0.7026,0.1406,348.72,"(250698924, 250698926)"
16052011,3792,Taxi,1164.43,21.528035,37.980965,23.732448,57.0863,0.2233,-0.0757,355.92,"(250698924, 250698926)"
16052131,3792,Taxi,1164.43,21.528035,37.981532,23.731979,53.0615,-0.704,0.1465,360.72,"(250698926, 250699982)"
16052311,3792,Taxi,1164.43,21.528035,37.982043,23.731631,14.5155,0.2019,1.612,367.92,"(250699982, 250699983)"
16052431,3792,Taxi,1164.43,21.528035,37.982205,23.731873,27.561,0.5433,0.0108,372.72,"(250699983, 250699984)"
16052611,3792,Taxi,1164.43,21.528035,37.982498,23.732455,30.2005,0.2047,-0.1691,379.92,"(250699984, 250699362)"
16052731,3792,Taxi,1164.43,21.528035,37.982691,23.732835,27.4276,-0.3951,0.1665,384.72,"(250699984, 250699362)"
16052911,3792,Taxi,1164.43,21.528035,37.982817,23.733084,0.2183,-0.2073,0.0817,391.92,"(250699984, 250699362)"
16053031,3792,Taxi,1164.43,21.528035,37.982817,23.733084,0.0,0.0,0.0,396.72,"(250699984, 250699362)"
16053091,3792,Taxi,1164.43,21.528035,37.982817,23.733084,0.0,0.0,0.0,399.12,"(250699984, 250699362)"
16053211,3792,Taxi,1164.43,21.528035,37.982818,23.733085,1.0402,0.7305,0.1052,403.92,"(250699984, 250699362)"
16053331,3792,Taxi,1164.43,21.528035,37.982897,23.733231,18.9853,0.455,0.0865,408.72,"(250699984, 250699362)"
16053391,3792,Taxi,1164.43,21.528035,37.982974,23.733374,26.9873,0.9073,0.1377,411.12,"(250699362, 250708641)"
16053511,3792,Taxi,1164.43,21.528035,37.983158,23.733736,23.053,-0.7435,-0.0733,415.92,"(250699362, 250708641)"
16053631,3792,Taxi,1164.43,21.528035,37.983294,23.733996,20.9386,-0.5183,0.0979,420.72,"(250699362, 250708641)"
16053691,3792,Taxi,1164.43,21.528035,37.983356,23.73412,19.4383,0.083,-0.002,423.12,"(250699362, 250708641)"
16053811,3792,Taxi,1164.43,21.528035,37.983486,23.734376,20.4991,0.0547,-0.0578,427.92,"(250708641, 250708556)"
16053931,3792,Taxi,1164.43,21.528035,37.983616,23.734621,13.2345,-0.8905,0.1018,432.72,"(250708641, 250708556)"
16053991,3792,Taxi,1164.43,21.528035,37.983665,23.734711,17.8331,1.1176,-0.1417,435.12,"(250708641, 250708556)"
16054111,3792,Taxi,1164.43,21.528035,37.983835,23.735033,29.3184,-0.0308,0.0524,439.92,"(250708641, 250708556)"
16054119,3792,Taxi,1164.43,21.528035,37.983847,23.735058,29.2969,-0.1011,0.0322,440.24,"(250708641, 250708556)"
