,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
34161436,8951,Motorcycle,661.66,32.881937,37.991039,23.736293,76.2894,0.3059,-0.2535,782.36,"(358464361, 631608665)"
34161676,8951,Motorcycle,661.66,32.881937,37.991367,23.734005,63.3039,-1.5339,-0.071,791.96,"(631608665, 625958232)"
34161736,8951,Motorcycle,661.66,32.881937,37.991434,23.733571,56.0149,-0.3612,0.1348,794.36,"(625958232, 516020343)"
34161976,8951,Motorcycle,661.66,32.881937,37.991689,23.732007,50.8839,-1.9261,-0.5377,803.96,"(516020343, 358464177)"
34162036,8951,Motorcycle,661.66,32.881937,37.991736,23.731711,27.3244,-2.9348,-0.3187,806.36,"(358464177, 516020362)"
34162276,8951,Motorcycle,661.66,32.881937,37.991756,23.731576,0.0,-0.0,-0.0,815.96,"(516020362, 5581434217)"
34162336,8951,Motorcycle,661.66,32.881937,37.991756,23.731576,0.005,0.0239,0.0,818.36,"(5581434217, 6910572379)"
34162576,8951,Motorcycle,661.66,32.881937,37.991404,23.731121,24.6761,1.0532,2.8573,827.96,"(6910572379, 5581434215)"
34162636,8951,Motorcycle,661.66,32.881937,37.99134,23.730935,31.8576,1.8964,1.9964,830.36,"(5581434215, 97788477)"
34162876,8951,Motorcycle,661.66,32.881937,37.991522,23.729922,7.1833,-1.7057,-0.067,839.96,"(97788477, 97788471)"
34162936,8951,Motorcycle,661.66,32.881937,37.991523,23.729907,0.0004,-0.0015,-0.0,842.36,"(97788477, 97788471)"
34163176,8951,Motorcycle,661.66,32.881937,37.991563,23.729584,43.9898,2.2446,-0.172,851.96,"(97788471, 358465939)"
34163236,8951,Motorcycle,661.66,32.881937,37.99162,23.729229,46.7011,-0.0361,0.0683,854.36,"(97788471, 358465939)"
34163247,8951,Motorcycle,661.66,32.881937,37.99163,23.729166,46.6839,0.0749,0.0383,854.8,"(97788471, 358465939)"
