,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
25948447,6389,Car,910.14,8.045648,37.990215,23.72922,12.4932,0.1402,-0.0089,506.0,"(358465904, 95663394)"
25948567,6389,Car,910.14,8.045648,37.990187,23.729345,2.2197,-0.7825,-0.1122,510.8,"(358465904, 95663394)"
25948627,6389,Car,910.14,8.045648,37.990187,23.729348,0.0001,-0.0,-0.0,513.2,"(358465904, 95663394)"
25948687,6389,Car,910.14,8.045648,37.990187,23.729348,0.0,0.0,0.0,515.6,"(358465904, 95663394)"
25948747,6389,Car,910.14,8.045648,37.990187,23.729348,0.0,0.0,0.0,518.0,"(358465904, 95663394)"
25948927,6389,Car,910.14,8.045648,37.990187,23.729348,0.0,0.0,0.0,525.2,"(358465904, 95663394)"
25948987,6389,Car,910.14,8.045648,37.990187,23.729348,0.1241,0.4339,-0.0191,527.6,"(358465904, 95663394)"
25949047,6389,Car,910.14,8.045648,37.990177,23.7294,15.0691,1.5123,0.067,530.0,"(358465904, 95663394)"
25949227,6389,Car,910.14,8.045648,37.990071,23.730002,27.2994,-1.0288,-0.0976,537.2,"(95663394, 97788216)"
25949287,6389,Car,910.14,8.045648,37.990042,23.730184,23.2665,-0.2283,-0.0179,539.6,"(95663394, 97788216)"
25949347,6389,Car,910.14,8.045648,37.990018,23.730347,19.9464,-0.4892,0.2256,542.0,"(95663394, 97788216)"
25949527,6389,Car,910.14,8.045648,37.989985,23.730543,0.025,-0.078,0.0003,549.2,"(95663394, 97788216)"
25949587,6389,Car,910.14,8.045648,37.989985,23.730543,0.0,0.0,0.0,551.6,"(95663394, 97788216)"
25949647,6389,Car,910.14,8.045648,37.989985,23.730543,0.0,0.0,0.0,554.0,"(95663394, 97788216)"
25949827,6389,Car,910.14,8.045648,37.989985,23.730543,0.0,0.0,0.0,561.2,"(95663394, 97788216)"
25949887,6389,Car,910.14,8.045648,37.989985,23.730543,0.0,0.0,0.0,563.6,"(95663394, 97788216)"
25949947,6389,Car,910.14,8.045648,37.989985,23.730543,0.0,0.0,0.0,566.0,"(95663394, 97788216)"
25950127,6389,Car,910.14,8.045648,37.989985,23.730543,0.0,-0.0,0.0,573.2,"(95663394, 97788216)"
25950187,6389,Car,910.14,8.045648,37.989985,23.730543,0.5998,0.6412,0.0353,575.6,"(95663394, 97788216)"
25950247,6389,Car,910.14,8.045648,37.989978,23.73059,12.9397,1.1458,-0.031,578.0,"(95663394, 97788216)"
