,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
19796142,4782,Car,84.33,4.881093,37.984726,23.733301,21.8351,0.3889,-0.44,339.64,"(250700339, 364104830)"
19796202,4782,Car,84.33,4.881093,37.984808,23.733442,24.2335,0.1334,-0.1647,342.04,"(250700339, 364104830)"
19796262,4782,Car,84.33,4.881093,37.984904,23.733584,24.5132,-0.0686,0.4784,344.44,"(250700339, 364104830)"
19796382,4782,Car,84.33,4.881093,37.984894,23.733852,17.1946,-1.1093,0.6337,349.24,"(250700339, 364104830)"
19796442,4782,Car,84.33,4.881093,37.984839,23.733906,11.7664,0.5478,-2.7009,351.64,"(250700339, 364104830)"
19796502,4782,Car,84.33,4.881093,37.984848,23.733943,0.0012,-0.0031,0.0,354.04,"(250700339, 364104830)"
19796562,4782,Car,84.33,4.881093,37.984847,23.733938,3.0938,0.2977,1.849,356.44,"(364104830, 250712701)"
19796682,4782,Car,84.33,4.881093,37.984918,23.733909,2.5528,-1.0311,0.08,361.24,"(364104830, 250712701)"
19796742,4782,Car,84.33,4.881093,37.984926,23.733902,2.2936,-0.9251,-0.0,363.64,"(364104830, 250712701)"
19796802,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,-0.0,-0.0,366.04,"(364104830, 250712701)"
19796862,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,368.44,"(364104830, 250712701)"
19796982,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,373.24,"(364104830, 250712701)"
19797042,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,375.64,"(364104830, 250712701)"
19797102,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,378.04,"(364104830, 250712701)"
19797162,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,380.44,"(364104830, 250712701)"
19797282,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,385.24,"(364104830, 250712701)"
19797342,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,387.64,"(364104830, 250712701)"
19797402,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,390.04,"(364104830, 250712701)"
19797462,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,392.44,"(364104830, 250712701)"
19797582,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,397.24,"(364104830, 250712701)"
19797642,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,399.64,"(364104830, 250712701)"
19797697,4782,Car,84.33,4.881093,37.984926,23.733902,0.0,0.0,0.0,401.84,"(364104830, 250712701)"
