,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
4890185,1072,Car,537.43,15.011873,37.98348,23.730319,34.2138,0.0318,-0.0223,3.32,"(250700248, 250714051)"
4890245,1072,Car,537.43,15.011873,37.983639,23.730182,26.0084,-2.8068,1.7612,5.72,"(250700248, 250714051)"
4890425,1072,Car,537.43,15.011873,37.98383,23.729672,17.9953,-0.0856,0.0375,12.92,"(250700248, 250714051)"
4890485,1072,Car,537.43,15.011873,37.983848,23.729542,16.9031,-0.0817,0.0328,15.32,"(250700248, 250714051)"
4890605,1072,Car,537.43,15.011873,37.983884,23.729295,16.2314,-0.1005,-0.1087,20.12,"(250714051, 262236447)"
4890665,1072,Car,537.43,15.011873,37.983902,23.729171,19.5392,1.0118,0.0345,22.52,"(250714051, 262236447)"
4890725,1072,Car,537.43,15.011873,37.983927,23.728995,24.9321,-0.4821,0.1121,24.92,"(250714051, 262236447)"
4890785,1072,Car,537.43,15.011873,37.983952,23.728835,18.7718,-0.5113,0.1314,27.32,"(250714051, 262236447)"
4890965,1072,Car,537.43,15.011873,37.984087,23.728557,15.0711,0.5044,0.5614,34.52,"(250714051, 262236447)"
4891025,1072,Car,537.43,15.011873,37.984182,23.728505,18.6101,0.1984,-0.3495,36.92,"(250714051, 262236447)"
4891085,1072,Car,537.43,15.011873,37.984284,23.72843,22.0932,0.4112,-1.0056,39.32,"(250714051, 262236447)"
4891145,1072,Car,537.43,15.011873,37.984368,23.728297,21.2285,-0.4118,-0.9227,41.72,"(250714051, 262236447)"
4891265,1072,Car,537.43,15.011873,37.984404,23.728019,18.0482,-0.1669,-0.4134,46.52,"(262236447, 250720871)"
4891325,1072,Car,537.43,15.011873,37.984383,23.727888,18.9867,0.5801,-0.5869,48.92,"(262236447, 250720871)"
4891385,1072,Car,537.43,15.011873,37.984326,23.727743,22.2215,-0.2241,-0.3336,51.32,"(262236447, 250720871)"
4891445,1072,Car,537.43,15.011873,37.984261,23.72761,19.2019,-0.2059,0.6259,53.72,"(262236447, 250720871)"
4891565,1072,Car,537.43,15.011873,37.984237,23.727334,14.0783,-1.6018,0.0983,58.52,"(262236447, 250720871)"
4891625,1072,Car,537.43,15.011873,37.984245,23.727279,3.2989,-0.8799,0.021,60.92,"(262236447, 250720871)"
4891685,1072,Car,537.43,15.011873,37.984246,23.727274,0.0002,-0.0004,0.0,63.32,"(262236447, 250720871)"
4891745,1072,Car,537.43,15.011873,37.984246,23.727274,0.0,0.0,0.0,65.72,"(262236447, 250720871)"
4892105,1072,Car,537.43,15.011873,37.984246,23.727274,0.0,0.0,0.0,80.12,"(262236447, 250720871)"
4892405,1072,Car,537.43,15.011873,37.984246,23.727274,0.0,0.0,0.0,92.12,"(262236447, 250720871)"
4892705,1072,Car,537.43,15.011873,37.984302,23.726932,24.9817,0.0042,-0.0717,104.12,"(262236447, 250720871)"
4893005,1072,Car,537.43,15.011873,37.984396,23.726365,13.3454,0.3288,0.046,116.12,"(250720871, 250720872)"
4893305,1072,Car,537.43,15.011873,37.98456,23.725382,43.767,1.0933,0.1796,128.12,"(250720872, 250720873)"
4893365,1072,Car,537.43,15.011873,37.984619,23.725031,49.2691,0.5443,-0.1095,130.52,"(250720872, 250720873)"
4893407,1072,Car,537.43,15.011873,37.984662,23.724765,51.8798,-0.1072,-0.0291,132.2,"(250720873, 250720874)"
