,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
8316587,1901,Motorcycle,370.02,10.045749,37.988766,23.725121,57.4607,0.0103,-0.0213,47.6,"(97834829, 97834834)"
8316827,1901,Motorcycle,370.02,10.045749,37.987715,23.726119,49.2809,-0.8445,0.0649,57.2,"(97834834, 95663474)"
8316887,1901,Motorcycle,370.02,10.045749,37.987506,23.72634,40.8434,-1.1973,-0.1926,59.6,"(95663474, 962356740)"
8317007,1901,Motorcycle,370.02,10.045749,37.987263,23.726604,6.9809,-3.5135,1.004,64.4,"(962356740, 31179466)"
8317127,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,69.2,"(962356740, 31179466)"
8317307,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,76.4,"(962356740, 31179466)"
8317427,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,81.2,"(962356740, 31179466)"
8317547,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,86.0,"(962356740, 31179466)"
8317607,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,88.4,"(962356740, 31179466)"
8317727,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,93.2,"(962356740, 31179466)"
8317847,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,98.0,"(962356740, 31179466)"
8317907,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,100.4,"(962356740, 31179466)"
8318027,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,105.2,"(31179466, 962356923)"
8318147,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,110.0,"(962356923, 962356785)"
8318507,1901,Motorcycle,370.02,10.045749,37.98726,23.726607,0.0,0.0,0.0,124.4,"(962356785, 962356738)"
8318807,1901,Motorcycle,370.02,10.045749,37.987253,23.726958,33.0382,1.7979,-1.1468,136.4,"(962356738, 3879024943)"
8318867,1901,Motorcycle,370.02,10.045749,37.987373,23.72719,35.4024,-1.3383,0.2111,138.8,"(3879024943, 3879024939)"
8319107,1901,Motorcycle,370.02,10.045749,37.98744,23.727513,0.0,0.0,0.0,148.4,"(3879024939, 95663433)"
8319167,1901,Motorcycle,370.02,10.045749,37.98744,23.727513,0.0,0.0,0.0,150.8,"(3879024939, 95663433)"
8319407,1901,Motorcycle,370.02,10.045749,37.98744,23.727513,0.0,0.0,0.0,160.4,"(3879024939, 95663433)"
8319467,1901,Motorcycle,370.02,10.045749,37.98744,23.727513,0.0,0.0,0.0,162.8,"(3879024939, 95663433)"
8319707,1901,Motorcycle,370.02,10.045749,37.987238,23.727561,29.2667,-0.0242,0.5713,172.4,"(95663433, 95663426)"
8319767,1901,Motorcycle,370.02,10.045749,37.987083,23.727524,23.5244,0.7113,-0.2306,174.8,"(95663433, 95663426)"
8319902,1901,Motorcycle,370.02,10.045749,37.986851,23.727497,7.9862,0.3041,-0.9851,180.2,"(95663426, 300398465)"
