,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
25821995,6355,Motorcycle,271.26,11.603486,37.980653,23.730916,1.7504,-0.0022,-0.0624,503.76,"(250699982, 250691665)"
25822055,6355,Motorcycle,271.26,11.603486,37.980659,23.730926,1.8614,-0.0835,-0.0474,506.16,"(250699982, 250691665)"
25822115,6355,Motorcycle,271.26,11.603486,37.980662,23.730931,0.7072,-0.0097,0.2404,508.56,"(250699982, 250691665)"
25822235,6355,Motorcycle,271.26,11.603486,37.980633,23.730954,3.7016,-0.2004,-0.0637,513.36,"(250699982, 250691665)"
25822295,6355,Motorcycle,271.26,11.603486,37.980624,23.730978,3.625,-0.5641,-0.092,515.76,"(250699982, 250691665)"
25822475,6355,Motorcycle,271.26,11.603486,37.980623,23.730984,0.0,0.0,0.0,522.96,"(250699982, 250691665)"
25822535,6355,Motorcycle,271.26,11.603486,37.980623,23.730984,0.0,0.0,0.0,525.36,"(250699982, 250691665)"
25822595,6355,Motorcycle,271.26,11.603486,37.980623,23.730984,0.0,0.0,0.0,527.76,"(250699982, 250691665)"
25822775,6355,Motorcycle,271.26,11.603486,37.980623,23.730984,0.0,0.0,0.0,534.96,"(250699982, 250691665)"
25822835,6355,Motorcycle,271.26,11.603486,37.980623,23.730984,0.0,0.0,0.0,537.36,"(250699982, 250691665)"
25822895,6355,Motorcycle,271.26,11.603486,37.980623,23.730984,0.0282,0.017,0.0,539.76,"(250699982, 250691665)"
25823075,6355,Motorcycle,271.26,11.603486,37.98062,23.731,0.0,0.0,0.0,546.96,"(250699982, 250691665)"
25823135,6355,Motorcycle,271.26,11.603486,37.980621,23.731,0.9708,0.5345,0.4062,549.36,"(250691665, 250691666)"
25823195,6355,Motorcycle,271.26,11.603486,37.980617,23.731029,6.6369,0.4195,0.8836,551.76,"(250691665, 250691666)"
25823375,6355,Motorcycle,271.26,11.603486,37.980326,23.731302,32.625,0.6075,0.2625,558.96,"(250691665, 250691666)"
25823435,6355,Motorcycle,271.26,11.603486,37.980159,23.731444,36.4003,1.2748,0.2353,561.36,"(250691665, 250691666)"
25823495,6355,Motorcycle,271.26,11.603486,37.979958,23.731605,41.0563,0.1977,-0.1804,563.76,"(250691666, 250709582)"
25823675,6355,Motorcycle,271.26,11.603486,37.979427,23.732076,29.8606,0.3102,-0.3485,570.96,"(250691666, 250709582)"
25823735,6355,Motorcycle,271.26,11.603486,37.979291,23.732219,28.8817,0.4056,0.1276,573.36,"(250709582, 250691668)"
25823795,6355,Motorcycle,271.26,11.603486,37.979156,23.732352,24.1867,-1.4703,0.1198,575.76,"(250709582, 250691668)"
25823975,6355,Motorcycle,271.26,11.603486,37.978888,23.732594,17.6629,0.1279,-0.0442,582.96,"(250709582, 250691668)"
25824035,6355,Motorcycle,271.26,11.603486,37.978796,23.732678,20.0873,-0.5126,-0.6958,585.36,"(250709582, 250691668)"
25824095,6355,Motorcycle,271.26,11.603486,37.97876,23.732761,8.8403,-0.1722,-1.0063,587.76,"(250691668, 250698924)"
25824099,6355,Motorcycle,271.26,11.603486,37.978761,23.732765,8.7556,0.0759,-0.7473,587.92,"(250691668, 250698924)"
