,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
16134996,3813,Car,145.51,6.856392,37.98418,23.734633,21.2502,0.0287,0.013,247.24,"(250708522, 364104825)"
16135296,3813,Car,145.51,6.856392,37.983952,23.734172,0.1806,-0.1554,0.0786,259.24,"(364104825, 250706958)"
16135416,3813,Car,145.51,6.856392,37.983952,23.734172,0.0,0.0,0.0,264.04,"(364104825, 250706958)"
16135596,3813,Car,145.51,6.856392,37.983952,23.734172,0.0,0.0,0.0,271.24,"(364104825, 250706958)"
16135716,3813,Car,145.51,6.856392,37.983952,23.734172,0.0,0.0,0.0,276.04,"(364104825, 250706958)"
16135896,3813,Car,145.51,6.856392,37.983938,23.734142,9.8271,0.8523,-0.2985,283.24,"(364104825, 250706958)"
16136016,3813,Car,145.51,6.856392,37.983845,23.73397,15.535,-0.7514,-0.075,288.04,"(250706958, 388172056)"
16136196,3813,Car,145.51,6.856392,37.983738,23.73376,11.9969,0.0295,-0.1408,295.24,"(250706958, 388172056)"
16136316,3813,Car,145.51,6.856392,37.983693,23.733653,3.9799,0.2545,0.1539,300.04,"(388172056, 388172055)"
16136496,3813,Car,145.51,6.856392,37.983816,23.733511,8.9298,-0.9141,-0.3459,307.24,"(388172056, 388172055)"
16136616,3813,Car,145.51,6.856392,37.983889,23.733428,4.1469,-1.6512,-0.0697,312.04,"(388172056, 388172055)"
16136796,3813,Car,145.51,6.856392,37.983939,23.733365,9.6069,-1.3964,-0.6076,319.24,"(388172056, 388172055)"
16136906,3813,Car,145.51,6.856392,37.983958,23.73331,4.6564,-0.0083,-0.0661,323.64,"(388172056, 388172055)"
