,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
26624675,12474,Motorcycle,160.23,13.604795,37.978128,23.73335,17.4706,-0.0331,-0.1012,241.12,"(250691724, 250691669)"
26624735,12474,Motorcycle,160.23,13.604795,37.978031,23.733301,19.5093,1.5617,-4.3702,243.52,"(250691669, 250691670)"
26624975,12474,Motorcycle,160.23,13.604795,37.977616,23.733631,7.4915,-0.3951,-0.0161,253.12,"(250691669, 250691670)"
26625035,12474,Motorcycle,160.23,13.604795,37.977589,23.733653,2.7863,-0.8559,-0.234,255.52,"(250691669, 250691670)"
26625095,12474,Motorcycle,160.23,13.604795,37.977587,23.733655,0.0002,-0.0003,0.0,257.92,"(250691669, 250691670)"
26625215,12474,Motorcycle,160.23,13.604795,37.977575,23.733671,14.1306,2.7547,-0.1346,262.72,"(250691669, 250691670)"
26625275,12474,Motorcycle,160.23,13.604795,37.97752,23.733749,11.428,0.3019,-1.2755,265.12,"(250691670, 250691723)"
26625395,12474,Motorcycle,160.23,13.604795,37.977585,23.733973,17.5231,-0.6873,-0.4157,269.92,"(250691670, 250691723)"
26625515,12474,Motorcycle,160.23,13.604795,37.97773,23.734191,16.881,-1.3816,0.4635,274.72,"(250691670, 250691723)"
26625575,12474,Motorcycle,160.23,13.604795,37.977763,23.734272,10.1527,0.3366,0.2553,277.12,"(250691670, 250691723)"
26625695,12474,Motorcycle,160.23,13.604795,37.977832,23.734483,10.0475,-1.2275,1.2426,281.92,"(250691670, 250691723)"
26625735,12474,Motorcycle,160.23,13.604795,37.977816,23.73452,9.8654,1.2587,0.873,283.52,"(250691670, 250691723)"
