,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
26369431,12326,Motorcycle,159.78,13.893547,37.975677,23.735708,38.591,0.5669,-0.2849,119.32,"(954712428, 7384331753)"
26369491,12326,Motorcycle,159.78,13.893547,37.975886,23.735704,27.7756,-1.3408,-2.1565,121.72,"(954712428, 7384331753)"
26369551,12326,Motorcycle,159.78,13.893547,37.975995,23.7356,22.5596,0.6734,-1.8438,124.12,"(7384331753, 42240105)"
26369611,12326,Motorcycle,159.78,13.893547,37.976036,23.735422,25.3559,-0.367,-0.3717,126.52,"(7384331753, 42240105)"
26369731,12326,Motorcycle,159.78,13.893547,37.976061,23.735157,10.5717,-0.1887,0.0704,131.32,"(7384331753, 42240105)"
26369791,12326,Motorcycle,159.78,13.893547,37.976071,23.735061,15.6885,0.4889,0.0686,133.72,"(7384331753, 42240105)"
26369851,12326,Motorcycle,159.78,13.893547,37.97609,23.734925,21.4446,0.514,0.0818,136.12,"(7384331753, 42240105)"
26369911,12326,Motorcycle,159.78,13.893547,37.976115,23.734784,14.7502,-0.7532,0.2131,138.52,"(7384331753, 42240105)"
26370031,12326,Motorcycle,159.78,13.893547,37.976147,23.734621,6.3998,-0.5407,-0.0731,143.32,"(7384331753, 42240105)"
26370091,12326,Motorcycle,159.78,13.893547,37.976148,23.734596,0.2132,-0.3389,-0.0021,145.72,"(7384331753, 42240105)"
26370151,12326,Motorcycle,159.78,13.893547,37.976148,23.734596,0.0,-0.0,0.0,148.12,"(7384331753, 42240105)"
26370211,12326,Motorcycle,159.78,13.893547,37.976148,23.734596,0.0,0.0,-0.0,150.52,"(7384331753, 42240105)"
26370331,12326,Motorcycle,159.78,13.893547,37.976165,23.734538,0.0199,0.0183,0.0013,155.32,"(7384331753, 42240105)"
26370391,12326,Motorcycle,159.78,13.893547,37.976163,23.734512,13.9558,3.6311,0.624,157.72,"(7384331753, 42240105)"
26370451,12326,Motorcycle,159.78,13.893547,37.976196,23.734319,34.5312,0.6369,0.2094,160.12,"(42240105, 250691272)"
26370466,12326,Motorcycle,159.78,13.893547,37.97621,23.734255,34.9645,-0.5985,0.0849,160.72,"(42240105, 250691272)"
