,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
27060509,12762,Motorcycle,199.89,10.613779,37.976125,23.736485,31.9139,0.0881,-0.2698,472.32,"(6220792258, 954712407)"
27060569,12762,Motorcycle,199.89,10.613779,37.976151,23.736276,23.4016,-1.114,0.3477,474.72,"(6220792258, 954712407)"
27060629,12762,Motorcycle,199.89,10.613779,37.97616,23.736138,17.6162,-0.3887,-0.1339,477.12,"(6220792258, 954712407)"
27060749,12762,Motorcycle,199.89,10.613779,37.976156,23.735982,4.5193,-1.1773,-0.09,481.92,"(954712407, 2511789008)"
27060809,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,-0.0,-0.0,484.32,"(954712407, 2511789008)"
27060869,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,486.72,"(954712407, 2511789008)"
27060929,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,489.12,"(954712407, 2511789008)"
27061049,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,493.92,"(954712407, 2511789008)"
27061109,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,496.32,"(954712407, 2511789008)"
27061169,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,498.72,"(954712407, 2511789008)"
27061229,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,501.12,"(954712407, 2511789008)"
27061349,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,505.92,"(954712407, 2511789008)"
27061409,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,508.32,"(954712407, 2511789008)"
27061469,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,510.72,"(954712407, 2511789008)"
27061529,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0,0.0,0.0,513.12,"(954712407, 2511789008)"
27061709,12762,Motorcycle,199.89,10.613779,37.976155,23.735976,0.0247,0.0894,0.001,520.32,"(954712407, 2511789008)"
27061769,12762,Motorcycle,199.89,10.613779,37.976151,23.735948,12.3255,2.0751,0.2684,522.72,"(954712407, 2511789008)"
27061829,12762,Motorcycle,199.89,10.613779,37.97612,23.735818,22.7542,1.7524,-0.324,525.12,"(2511789008, 7384331753)"
27062009,12762,Motorcycle,199.89,10.613779,37.976036,23.735027,39.4538,-1.2828,0.3226,532.32,"(7384331753, 42240105)"
27062069,12762,Motorcycle,199.89,10.613779,37.976071,23.73476,32.5081,-0.6163,0.4115,534.72,"(7384331753, 42240105)"
27062129,12762,Motorcycle,199.89,10.613779,37.976102,23.734529,29.5138,0.2184,-1.6486,537.12,"(7384331753, 42240105)"
27062204,12762,Motorcycle,199.89,10.613779,37.976035,23.734281,25.4782,-0.1121,-0.7735,540.12,"(42240105, 250691272)"
