,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
25287554,11613,Car,161.09,13.423769,37.982895,23.735792,23.2498,-0.033,-0.0249,170.04,"(250699615, 10134034285)"
25287614,11613,Car,161.09,13.423769,37.982815,23.735633,24.1566,-1.2478,0.0045,172.44,"(250699615, 10134034285)"
25287674,11613,Car,161.09,13.423769,37.98275,23.735493,22.3214,-0.0941,0.1956,174.84,"(250699615, 10134034285)"
25287734,11613,Car,161.09,13.423769,37.982705,23.735383,12.6783,0.9278,0.0722,177.24,"(250699615, 10134034285)"
25287854,11613,Car,161.09,13.423769,37.982605,23.73518,16.329,-0.124,0.0517,182.04,"(250699615, 10134034285)"
25287914,11613,Car,161.09,13.423769,37.982564,23.735087,13.5098,0.7002,2.2755,184.44,"(250699615, 10134034285)"
25287974,11613,Car,161.09,13.423769,37.982606,23.734983,17.456,0.2064,1.4016,186.84,"(10134034285, 250699711)"
25288034,11613,Car,161.09,13.423769,37.982714,23.734897,28.3138,1.2855,-0.2524,189.24,"(10134034285, 250699711)"
25288154,11613,Car,161.09,13.423769,37.98295,23.734703,10.9077,-2.93,0.1877,194.04,"(10134034285, 250699711)"
25288214,11613,Car,161.09,13.423769,37.98297,23.734692,2.7745,0.0226,-0.2559,196.44,"(10134034285, 250699711)"
25288274,11613,Car,161.09,13.423769,37.98301,23.734664,7.2264,-3.9892,-0.0081,198.84,"(10134034285, 250699711)"
25288334,11613,Car,161.09,13.423769,37.983043,23.734636,13.1803,2.392,-0.2499,201.24,"(10134034285, 250699711)"
25288454,11613,Car,161.09,13.423769,37.983115,23.734567,2.9635,1.0731,0.1432,206.04,"(10134034285, 250699711)"
25288514,11613,Car,161.09,13.423769,37.983098,23.734584,4.3837,0.9594,-0.1439,208.44,"(10134034285, 250699711)"
25288574,11613,Car,161.09,13.423769,37.983076,23.734601,3.1969,0.2336,0.6803,210.84,"(250699711, 250708641)"
25288634,11613,Car,161.09,13.423769,37.983045,23.734562,11.5172,-0.0914,0.0475,213.24,"(250699711, 250708641)"
