,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
6725515,4637,Car,515.09,24.157555,37.99099,23.736344,56.6523,0.0169,0.0535,160.32,"(358464361, 631608665)"
6725575,4637,Car,515.09,24.157555,37.991055,23.735928,54.8356,-0.302,-0.0013,162.72,"(358464361, 631608665)"
6725635,4637,Car,515.09,24.157555,37.991118,23.73553,53.2308,-0.1183,0.0765,165.12,"(631608665, 625958232)"
6725695,4637,Car,515.09,24.157555,37.991177,23.73514,52.3009,0.1797,0.0522,167.52,"(631608665, 625958232)"
6725815,4637,Car,515.09,24.157555,37.991286,23.734424,43.8556,-0.5081,-0.0197,172.32,"(631608665, 625958232)"
6725875,4637,Car,515.09,24.157555,37.991334,23.734117,39.7297,-0.3599,0.0031,174.72,"(631608665, 625958232)"
6725935,4637,Car,515.09,24.157555,37.991379,23.733834,39.5123,1.2883,0.0759,177.12,"(625958232, 516020343)"
6725995,4637,Car,515.09,24.157555,37.99143,23.733527,40.2108,-0.5373,-0.0444,179.52,"(625958232, 516020343)"
6726115,4637,Car,515.09,24.157555,37.99152,23.732995,39.5392,0.7795,-0.12,184.32,"(625958232, 516020343)"
6726175,4637,Car,515.09,24.157555,37.991577,23.73269,40.3783,-0.5676,0.087,186.72,"(516020343, 358464177)"
6726235,4637,Car,515.09,24.157555,37.99163,23.732443,24.748,-1.8863,0.1035,189.12,"(516020343, 358464177)"
6726295,4637,Car,515.09,24.157555,37.99166,23.732298,14.6544,-1.0136,-0.1608,191.52,"(358464177, 516020362)"
6726415,4637,Car,515.09,24.157555,37.991687,23.732166,9.1295,0.7409,-0.0308,196.32,"(358464177, 516020362)"
6726475,4637,Car,515.09,24.157555,37.991706,23.732081,15.5218,0.9736,0.2483,198.72,"(358464177, 516020362)"
6726535,4637,Car,515.09,24.157555,37.99174,23.731945,20.1615,-0.2707,0.4746,201.12,"(358464177, 516020362)"
6726595,4637,Car,515.09,24.157555,37.991786,23.731814,20.2464,1.3489,1.4838,203.52,"(516020362, 8207556731)"
6726715,4637,Car,515.09,24.157555,37.992031,23.731551,28.7766,0.4751,0.9274,208.32,"(516020362, 8207556731)"
6726775,4637,Car,515.09,24.157555,37.992193,23.731487,25.0848,-1.0066,1.4095,210.72,"(8207556731, 6943632782)"
6726835,4637,Car,515.09,24.157555,37.992311,23.731497,12.6047,-2.2328,0.207,213.12,"(6943632782, 358466006)"
6726895,4637,Car,515.09,24.157555,37.992344,23.731506,0.0991,-0.3209,-0.0001,215.52,"(6943632782, 358466006)"
6727015,4637,Car,515.09,24.157555,37.992344,23.731506,0.0,0.0,0.0,220.32,"(6943632782, 358466006)"
6727075,4637,Car,515.09,24.157555,37.992344,23.731506,0.0,0.0,0.0,222.72,"(6943632782, 358466006)"
6727135,4637,Car,515.09,24.157555,37.992344,23.731506,0.0,0.0,0.0,225.12,"(6943632782, 358466006)"
6727195,4637,Car,515.09,24.157555,37.992344,23.731506,0.0001,0.0003,0.0,227.52,"(6943632782, 358466006)"
6727315,4637,Car,515.09,24.157555,37.99243,23.731524,14.6313,1.0049,0.0022,232.32,"(6943632782, 358466006)"
6727375,4637,Car,515.09,24.157555,37.992524,23.731547,19.2985,1.5948,-0.0849,234.72,"(6943632782, 358466006)"
6727434,4637,Car,515.09,24.157555,37.992656,23.73158,22.1298,0.0293,0.0916,237.08,"(6943632782, 358466006)"
