,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
21798102,10482,Car,353.88,9.189118,37.98032,23.735383,0.6738,1.0061,0.0537,0.0,"(250699359, 10174555843)"
21798162,10482,Car,353.88,9.189118,37.980279,23.735415,17.9126,1.8628,-0.2269,2.4,"(250699359, 10174555843)"
21798222,10482,Car,353.88,9.189118,37.980162,23.735516,26.7796,0.0924,0.2045,4.8,"(10174555843, 300400470)"
21798282,10482,Car,353.88,9.189118,37.980023,23.735629,29.4614,0.5892,-0.2463,7.2,"(10174555843, 300400470)"
21798342,10482,Car,353.88,9.189118,37.979863,23.735762,33.7349,0.1883,0.0068,9.6,"(10174555843, 300400470)"
21798402,10482,Car,353.88,9.189118,37.979695,23.7359,31.2618,-0.8937,0.2248,12.0,"(10174555843, 300400470)"
21798462,10482,Car,353.88,9.189118,37.979546,23.73602,30.614,0.6833,-0.0231,14.4,"(300400470, 250691755)"
21798522,10482,Car,353.88,9.189118,37.979383,23.736158,32.5175,-0.3412,0.33,16.8,"(300400470, 250691755)"
21798582,10482,Car,353.88,9.189118,37.97922,23.736288,30.0228,-0.7534,-0.0474,19.2,"(300400470, 250691755)"
21798642,10482,Car,353.88,9.189118,37.979084,23.736401,24.8578,-0.4282,0.2635,21.6,"(300400470, 250691755)"
21798702,10482,Car,353.88,9.189118,37.978962,23.736499,25.1577,0.5324,0.083,24.0,"(300400470, 250691755)"
21798822,10482,Car,353.88,9.189118,37.978679,23.73673,29.8948,0.1019,-0.2879,28.8,"(250691755, 250692359)"
21798882,10482,Car,353.88,9.189118,37.978538,23.736846,22.8404,-2.0651,0.3221,31.2,"(250691755, 250692359)"
21798942,10482,Car,353.88,9.189118,37.978455,23.736909,12.3284,-0.4035,-1.4747,33.6,"(250691755, 250692359)"
21799002,10482,Car,353.88,9.189118,37.978447,23.736975,10.3549,0.5478,-0.7325,36.0,"(250692359, 300401271)"
21799062,10482,Car,353.88,9.189118,37.978489,23.737053,14.4958,0.5181,0.1183,38.4,"(250692359, 300401271)"
21799182,10482,Car,353.88,9.189118,37.9786,23.737262,15.4054,-0.6371,0.0302,43.2,"(250692359, 300401271)"
21799242,10482,Car,353.88,9.189118,37.978643,23.737349,11.3461,-0.739,0.0396,45.6,"(250692359, 300401271)"
21799302,10482,Car,353.88,9.189118,37.978662,23.737392,2.7752,0.2916,0.1963,48.0,"(250692359, 300401271)"
21799362,10482,Car,353.88,9.189118,37.978666,23.737429,4.885,-0.2659,-0.4227,50.4,"(300401271, 300401174)"
21799482,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,-0.0,-0.0,55.2,"(300401271, 300401174)"
21799542,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,57.6,"(300401271, 300401174)"
21799602,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,60.0,"(300401271, 300401174)"
21799662,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,62.4,"(300401271, 300401174)"
21799782,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,67.2,"(300401271, 300401174)"
21799902,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,72.0,"(300401271, 300401174)"
21799962,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,74.4,"(300401271, 300401174)"
21800022,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,76.8,"(300401271, 300401174)"
21800082,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,79.2,"(300401271, 300401174)"
21800202,10482,Car,353.88,9.189118,37.978675,23.737446,0.0,0.0,0.0,84.0,"(300401271, 300401174)"
21800262,10482,Car,353.88,9.189118,37.978675,23.737446,0.003,0.0052,0.0,86.4,"(300401271, 300401174)"
21800322,10482,Car,353.88,9.189118,37.978681,23.737451,2.7055,0.0398,-0.2351,88.8,"(300401271, 300401174)"
21800382,10482,Car,353.88,9.189118,37.978697,23.737459,4.8692,0.9199,0.2448,91.2,"(300401271, 300401174)"
21800502,10482,Car,353.88,9.189118,37.978754,23.737556,8.3778,-0.1539,0.0311,96.0,"(300401271, 300401174)"
21800562,10482,Car,353.88,9.189118,37.978779,23.737606,7.5368,-0.0414,-0.0547,98.4,"(300401271, 300401174)"
21800622,10482,Car,353.88,9.189118,37.978805,23.737653,7.64,-0.0827,-0.0034,100.8,"(300401271, 300401174)"
21800682,10482,Car,353.88,9.189118,37.978825,23.73769,3.7425,-0.5233,0.0755,103.2,"(300401271, 300401174)"
21800802,10482,Car,353.88,9.189118,37.978834,23.737708,7.3777,1.5991,-0.0102,108.0,"(300401271, 300401174)"
21800862,10482,Car,353.88,9.189118,37.978865,23.737766,8.7588,-0.2282,0.0157,110.4,"(300401271, 300401174)"
21800922,10482,Car,353.88,9.189118,37.978887,23.737807,4.6737,-0.097,0.0444,112.8,"(300401271, 300401174)"
21800982,10482,Car,353.88,9.189118,37.978902,23.737839,4.1976,-0.6104,-0.0115,115.2,"(300401271, 300401174)"
21801102,10482,Car,353.88,9.189118,37.978908,23.737851,0.0011,-0.0091,0.0,120.0,"(300401271, 300401174)"
21801162,10482,Car,353.88,9.189118,37.978908,23.737851,0.0,0.0,0.0,122.4,"(300401271, 300401174)"
21801222,10482,Car,353.88,9.189118,37.978908,23.737851,0.0,0.0,0.0,124.8,"(300401271, 300401174)"
21801282,10482,Car,353.88,9.189118,37.978908,23.737851,0.0,0.0,0.0,127.2,"(300401271, 300401174)"
21801402,10482,Car,353.88,9.189118,37.978912,23.737861,2.6939,0.0295,-0.0174,132.0,"(300401271, 300401174)"
21801462,10482,Car,353.88,9.189118,37.978919,23.737874,1.713,0.2081,0.0142,134.4,"(300401271, 300401174)"
