,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
15397407,8107,Motorcycle,1061.96,35.04813,37.976165,23.736541,30.8425,0.0471,0.0273,177.92,"(6220792258, 954712407)"
15397467,8107,Motorcycle,1061.96,35.04813,37.976207,23.736307,31.7152,-0.3444,-0.1536,180.32,"(6220792258, 954712407)"
15397527,8107,Motorcycle,1061.96,35.04813,37.976242,23.736103,23.3764,-0.7454,0.2139,182.72,"(954712407, 250691827)"
15397587,8107,Motorcycle,1061.96,35.04813,37.976287,23.735958,19.4781,0.1179,1.3499,185.12,"(954712407, 250691827)"
15397647,8107,Motorcycle,1061.96,35.04813,37.976387,23.73586,23.3805,0.5046,1.3222,187.52,"(954712407, 250691827)"
15397707,8107,Motorcycle,1061.96,35.04813,37.976534,23.735827,26.1821,0.0527,0.7624,189.92,"(250691827, 3339821648)"
15397767,8107,Motorcycle,1061.96,35.04813,37.976688,23.735841,23.6019,-0.6912,-0.0942,192.32,"(250691827, 3339821648)"
15397827,8107,Motorcycle,1061.96,35.04813,37.976808,23.735847,16.5082,-0.56,-0.3767,194.72,"(250691827, 3339821648)"
15397887,8107,Motorcycle,1061.96,35.04813,37.976897,23.73583,13.2608,-0.1045,-0.2589,197.12,"(3339821648, 250691723)"
15397947,8107,Motorcycle,1061.96,35.04813,37.97698,23.735792,17.7753,0.8039,-0.6831,199.52,"(3339821648, 250691723)"
15398007,8107,Motorcycle,1061.96,35.04813,37.977088,23.735705,24.5008,0.6172,-0.1017,201.92,"(3339821648, 250691723)"
15398067,8107,Motorcycle,1061.96,35.04813,37.977222,23.735589,31.0764,0.7956,-0.2011,204.32,"(3339821648, 250691723)"
15398127,8107,Motorcycle,1061.96,35.04813,37.977383,23.735438,34.7813,0.1525,0.1829,206.72,"(3339821648, 250691723)"
15398187,8107,Motorcycle,1061.96,35.04813,37.977547,23.735293,29.9901,-1.0872,-0.0102,209.12,"(3339821648, 250691723)"
15398247,8107,Motorcycle,1061.96,35.04813,37.977675,23.73518,23.467,-0.1737,-0.2158,211.52,"(3339821648, 250691723)"
15398307,8107,Motorcycle,1061.96,35.04813,37.977789,23.735075,26.0312,1.1743,0.1383,213.92,"(3339821648, 250691723)"
