,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
10848505,6304,Motorcycle,697.96,15.661094,37.986413,23.725476,14.9459,-0.2151,0.1983,0.0,"(844627879, 95663418)"
10848565,6304,Motorcycle,697.96,15.661094,37.986475,23.725575,18.9443,0.1689,0.0823,2.4,"(844627879, 95663418)"
10848625,6304,Motorcycle,697.96,15.661094,37.986539,23.725688,13.6254,-1.4518,0.2177,4.8,"(844627879, 95663418)"
10848685,6304,Motorcycle,697.96,15.661094,37.986569,23.725757,9.6253,0.7821,-0.5814,7.2,"(95663418, 95663527)"
10848745,6304,Motorcycle,697.96,15.661094,37.986629,23.72584,17.6921,-0.874,0.4328,9.6,"(95663418, 95663527)"
10848805,6304,Motorcycle,697.96,15.661094,37.986686,23.725938,16.2222,-0.4964,-0.2715,12.0,"(95663418, 95663527)"
10848865,6304,Motorcycle,697.96,15.661094,37.986723,23.725996,6.3423,-0.2668,0.4076,14.4,"(95663418, 95663527)"
10848925,6304,Motorcycle,697.96,15.661094,37.986734,23.726021,0.4034,-0.5497,-0.0379,16.8,"(95663418, 95663527)"
10848985,6304,Motorcycle,697.96,15.661094,37.986747,23.72603,9.4539,2.1155,-0.2306,19.2,"(95663418, 95663527)"
10849045,6304,Motorcycle,697.96,15.661094,37.986828,23.72613,29.5068,1.8761,0.7473,21.6,"(95663527, 8253823131)"
10849105,6304,Motorcycle,697.96,15.661094,37.986934,23.726356,30.5072,-1.8694,0.059,24.0,"(95663527, 8253823131)"
10849225,6304,Motorcycle,697.96,15.661094,37.98706,23.72659,12.7773,-0.5207,-0.2222,28.8,"(8253823131, 962356923)"
10849285,6304,Motorcycle,697.96,15.661094,37.987116,23.726674,16.2986,-0.5297,-0.279,31.2,"(962356923, 962356785)"
10849345,6304,Motorcycle,697.96,15.661094,37.987176,23.726752,13.6097,-0.0705,0.4836,33.6,"(962356785, 962356738)"
10849405,6304,Motorcycle,697.96,15.661094,37.987214,23.726836,13.9353,1.4824,-0.559,36.0,"(962356738, 3879024943)"
10849465,6304,Motorcycle,697.96,15.661094,37.987281,23.726964,25.3641,1.1552,0.0346,38.4,"(3879024943, 3879024939)"
10849585,6304,Motorcycle,697.96,15.661094,37.987593,23.727432,51.7813,1.5303,0.5544,43.2,"(3879024939, 95663461)"
10849645,6304,Motorcycle,697.96,15.661094,37.987816,23.727766,61.9901,0.4636,0.341,45.6,"(95663461, 95663464)"
