,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
3477790,3214,Car,344.08,12.049584,37.988446,23.73039,41.1889,-0.6613,0.2941,630.4,"(97788213, 97788195)"
3477910,3214,Car,344.08,12.049584,37.987956,23.730257,37.3792,-2.2871,0.1141,635.2,"(97788213, 97788195)"
3477970,3214,Car,344.08,12.049584,37.987785,23.73021,22.6052,-1.2276,-0.1036,637.6,"(97788213, 97788195)"
3478030,3214,Car,344.08,12.049584,37.987684,23.730186,12.3106,-0.8316,0.2274,640.0,"(97788213, 97788195)"
3478090,3214,Car,344.08,12.049584,37.987628,23.73016,10.5265,0.6237,0.8346,642.4,"(97788195, 95663467)"
3478210,3214,Car,344.08,12.049584,37.987608,23.729967,19.564,2.3272,0.3671,647.2,"(97788195, 95663467)"
3478270,3214,Car,344.08,12.049584,37.987639,23.729768,21.0086,-3.68,0.0705,649.6,"(97788195, 95663467)"
3478330,3214,Car,344.08,12.049584,37.987649,23.729671,12.4005,0.8586,0.1559,652.0,"(97788195, 95663467)"
3478390,3214,Car,344.08,12.049584,37.987659,23.729549,20.1408,1.198,-0.0481,654.4,"(97788195, 95663467)"
3478510,3214,Car,344.08,12.049584,37.987677,23.729386,11.8979,-0.0079,-0.0008,659.2,"(97788195, 95663467)"
3478570,3214,Car,344.08,12.049584,37.987691,23.729299,7.4568,-2.581,-0.3704,661.6,"(97788195, 95663467)"
3478630,3214,Car,344.08,12.049584,37.987694,23.729265,4.3089,-1.2143,-0.267,664.0,"(97788195, 95663467)"
3478690,3214,Car,344.08,12.049584,37.987694,23.72926,0.0022,-0.001,-0.0,666.4,"(97788195, 95663467)"
3478810,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,671.2,"(97788195, 95663467)"
3478870,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,673.6,"(97788195, 95663467)"
3478930,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,676.0,"(97788195, 95663467)"
3478990,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,678.4,"(97788195, 95663467)"
3479110,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,683.2,"(97788195, 95663467)"
3479170,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,685.6,"(97788195, 95663467)"
3479230,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,688.0,"(97788195, 95663467)"
3479290,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,690.4,"(97788195, 95663467)"
3479410,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,0.0,695.2,"(97788195, 95663467)"
3479470,3214,Car,344.08,12.049584,37.987694,23.72926,0.0,0.0,-0.0,697.6,"(97788195, 95663467)"
3479530,3214,Car,344.08,12.049584,37.987696,23.729238,35.0202,17.0866,0.0627,700.0,"(97788195, 95663467)"
3479590,3214,Car,344.08,12.049584,37.987727,23.728997,7.8115,-0.3818,0.459,702.4,"(97788195, 95663467)"
3479710,3214,Car,344.08,12.049584,37.987798,23.728672,25.7706,-1.4969,-0.4429,707.2,"(95663467, 962356840)"
3479770,3214,Car,344.08,12.049584,37.98781,23.728553,20.1605,7.9989,0.3392,709.6,"(95663467, 962356840)"
3479830,3214,Car,344.08,12.049584,37.987829,23.728433,0.0132,-0.0494,-0.0,712.0,"(95663467, 962356840)"
3479890,3214,Car,344.08,12.049584,37.987829,23.728433,0.0,0.0,-0.0,714.4,"(95663467, 962356840)"
3480010,3214,Car,344.08,12.049584,37.987845,23.728339,10.3608,-1.288,-0.0672,719.2,"(95663467, 962356840)"
3480070,3214,Car,344.08,12.049584,37.987852,23.728271,13.0457,-0.9109,-0.3219,721.6,"(95663467, 962356840)"
3480130,3214,Car,344.08,12.049584,37.987863,23.728153,17.935,-0.8963,0.3366,724.0,"(962356840, 95663464)"
3480190,3214,Car,344.08,12.049584,37.987874,23.727987,25.9113,0.7379,-1.6093,726.4,"(95663464, 95663461)"
3480310,3214,Car,344.08,12.049584,37.9877,23.727603,30.691,-0.5163,-0.1842,731.2,"(95663461, 3879024939)"
3480360,3214,Car,344.08,12.049584,37.987612,23.727451,30.9946,2.1728,-1.2548,733.2,"(95663461, 3879024939)"
