,track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time,matchlink
30289570,13720,Car,960.5,12.001232,37.983331,23.726349,29.0014,0.0326,-0.0661,215.6,"(1003481221, 7214467394)"
30289630,13720,Car,960.5,12.001232,37.983415,23.726531,27.9238,0.0027,0.0048,218.0,"(1003481221, 7214467394)"
30289690,13720,Car,960.5,12.001232,37.983493,23.7267,23.8784,-0.9275,-0.1593,220.4,"(7214467394, 363357735)"
30289750,13720,Car,960.5,12.001232,37.983561,23.726852,24.1635,0.0385,-0.0665,222.8,"(7214467394, 363357735)"
30289870,13720,Car,960.5,12.001232,37.983692,23.727152,16.2818,-1.1816,-0.1545,227.6,"(7214467394, 363357735)"
30289930,13720,Car,960.5,12.001232,37.983734,23.727246,10.7675,-1.4859,-0.1957,230.0,"(7214467394, 363357735)"
30289990,13720,Car,960.5,12.001232,37.983746,23.727274,0.005,0.0034,0.0001,232.4,"(7214467394, 363357735)"
30290050,13720,Car,960.5,12.001232,37.983747,23.727275,1.4961,0.7963,-0.0111,234.8,"(7214467394, 363357735)"
30290170,13720,Car,960.5,12.001232,37.983779,23.72734,9.4599,0.2017,0.1841,239.6,"(7214467394, 363357735)"
30290230,13720,Car,960.5,12.001232,37.983809,23.727413,13.5075,0.525,0.2452,242.0,"(7214467394, 363357735)"
30290290,13720,Car,960.5,12.001232,37.983835,23.727508,13.1427,0.5585,0.1467,244.4,"(7214467394, 363357735)"
30290350,13720,Car,960.5,12.001232,37.983844,23.727607,10.4138,-0.7236,-0.034,246.8,"(7214467394, 363357735)"
30290470,13720,Car,960.5,12.001232,37.983825,23.727812,17.973,0.7392,-0.0188,251.6,"(7214467394, 363357735)"
30290530,13720,Car,960.5,12.001232,37.983804,23.727958,20.2468,0.0545,0.0264,254.0,"(7214467394, 363357735)"
30290650,13720,Car,960.5,12.001232,37.983765,23.728205,13.6815,-0.8545,-0.0933,258.8,"(7214467394, 363357735)"
30290770,13720,Car,960.5,12.001232,37.983753,23.728282,0.0061,0.0094,-0.0,263.6,"(7214467394, 363357735)"
30290830,13720,Car,960.5,12.001232,37.983752,23.728286,0.0867,-0.2388,-0.0,266.0,"(7214467394, 363357735)"
30290950,13720,Car,960.5,12.001232,37.98375,23.728301,4.5763,0.5382,0.0606,270.8,"(7214467394, 363357735)"
30291070,13720,Car,960.5,12.001232,37.983731,23.728414,10.2308,0.6698,0.2719,275.6,"(7214467394, 363357735)"
30291130,13720,Car,960.5,12.001232,37.983699,23.728504,16.0641,0.7363,0.6792,278.0,"(7214467394, 363357735)"
30291250,13720,Car,960.5,12.001232,37.983524,23.728708,21.7207,0.1629,0.3444,282.8,"(7214467394, 363357735)"
30291370,13720,Car,960.5,12.001232,37.983335,23.728878,17.6978,0.7396,2.1546,287.6,"(7214467394, 363357735)"
30291430,13720,Car,960.5,12.001232,37.983241,23.728946,15.441,-0.628,-0.2303,290.0,"(7214467394, 363357735)"
30291550,13720,Car,960.5,12.001232,37.983239,23.729181,17.3373,-0.2229,-1.6457,294.8,"(7214467394, 363357735)"
30291670,13720,Car,960.5,12.001232,37.983392,23.729238,7.7131,-1.0184,0.0192,299.6,"(7214467394, 363357735)"
